"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YMR125W","STO1","STO1",11.318691690155,7.35098627031671,32.7811300515025,33.4079350667104,32.2655903947752,32.613641429314,32.7811300515025,33.4079350667104,32.2655903947752,32.613641429314,4,NA,NA,NA,NA,21.8270456017237,21.8785690598255,21.057309138848,21.0306063812848,0
"YPL178W-TAP;YPL178W","CBC2-TAP","CBC2-TAP",11.2336389141912,7.29363786198912,32.6630361054305,33.5222725644864,32.3683321557983,32.7390241222918,32.6630361054305,33.5222725644864,32.3683321557983,32.7390241222918,4,NA,NA,NA,NA,22.0730554606294,21.7936528389199,21.4283197189827,21.0630812727102,0
"YKL012W","PRP40","PRP40",4.95118660245081,4.73938789586527,26.3599789946815,27.29070315139,26.0573229766821,26.208195503403,26.3599789946815,27.29070315139,26.0573229766821,26.208195503403,4,NA,NA,NA,NA,21.850657749967,21.8414162019623,21.2263785538936,21.1930017105305,0
"YGR013W","SNU71","SNU71",4.82850403234884,4.5887214466544,26.0076572924597,26.9754161097631,25.59340366133,25.7695874750548,26.0076572924597,26.9754161097631,25.59340366133,25.7695874750548,4,NA,NA,NA,NA,21.659042821247,21.6971548116289,20.8844396782866,20.7914110980497,0
"YML046W","PRP39","PRP39",4.6103407663458,4.55168757193338,26.2023217473929,26.9024222236647,25.5272512427575,25.8979990366305,26.2023217473929,26.9024222236647,25.5272512427575,25.8979990366305,4,NA,NA,NA,NA,21.9445975354334,21.9998999720077,21.3422926170824,20.8018410605387,0
"YBR119W","MUD1","MUD1",4.72976056746129,4.46256047374829,26.189050702729,27.0886122794698,25.6433938263266,25.8987141156904,26.189050702729,27.0886122794698,25.6433938263266,25.8987141156904,4,NA,NA,NA,NA,21.8358295284674,21.8898772704138,21.2674110995865,20.907610755903,0
"YER172C","BRR2","BRR2",2.86875252447839,4.1623871441023,24.4026909833827,25.0547795067857,23.9942083976106,24.4523050962618,24.4026909833827,25.0547795067857,23.9942083976106,24.4523050962618,4,NA,NA,NA,NA,21.7335831061763,22.0005984476889,21.2116381877506,21.4831541445116,0
"YLR298C","YHC1","YHC1",3.553364250651,4.14137854135144,25.1770642321441,25.795160176366,24.5870348929998,24.7187920536073,25.1770642321441,25.795160176366,24.5870348929998,24.7187920536073,4,NA,NA,NA,NA,21.6927676417578,21.9603486310553,20.9731663676378,21.4383117120624,0
"YDL087C","LUC7","LUC7",3.74393106077183,3.9633799720672,25.2924244303291,26.1198112255886,24.8331112936071,25.1357875551966,25.2924244303291,26.1198112255886,24.8331112936071,25.1357875551966,4,NA,NA,NA,NA,21.4923884776896,22.053607806041,21.4991427289617,21.3602712489418,0
"YLR347C","KAP95","KAP95",2.0076060193847,3.6834215204916,27.3467187747506,27.9585345733079,27.0805026738505,27.6075961479759,27.3467187747506,27.9585345733079,27.0805026738505,27.6075961479759,4,25.6956174235105,25.3738817848539,25.1505434264474,25.7428854575342,25.6956174235105,25.3738817848539,25.1505434264474,25.7428854575342,4
