"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YDR240C","SNU56","SNU56",5.94471605241182,4.49639781607748,27.8241417422034,26.4696100226578,27.8029194099582,27.1622135171529,27.8241417422034,26.4696100226578,27.8029194099582,27.1622135171529,4,NA,NA,NA,NA,22.105415282073,21.5348164330458,21.5922877608201,20.2475010063861,0
"YGR013W","SNU71","SNU71",6.60509412051981,4.17288491494269,28.4565020017235,27.1676784592138,28.5129951432149,27.9049502442956,28.4565020017235,27.1676784592138,28.5129951432149,27.9049502442956,4,NA,NA,NA,NA,22.1487556359074,21.8028709067358,21.6613312061431,20.0087916175823,0
"YDL087C","LUC7","LUC7",5.56896498410767,3.95917426012773,27.5846285864287,26.0338277630299,27.5643457104362,27.0030309318808,27.5846285864287,26.0338277630299,27.5643457104362,27.0030309318808,4,NA,NA,NA,NA,22.3440788565892,21.3642030668247,21.9752199596849,20.2264711722461,0
"YIL061C-TAP;YIL061C","SNP1-TAP","SNP1-TAP",6.99419981597941,3.95453860977086,28.7308825742097,27.6536930062381,28.7963737635657,28.0519101406963,28.7308825742097,27.6536930062381,28.7963737635657,28.0519101406963,4,NA,NA,NA,NA,22.0538177677337,21.4390158344314,21.9188394134496,19.8443872051774,0
"YLR298C","YHC1","YHC1",5.40759825010463,3.91246567417806,27.2559291602513,26.192930132521,27.2943890948584,26.6434764020967,27.2559291602513,26.192930132521,27.2943890948584,26.6434764020967,4,NA,NA,NA,NA,22.053648002869,21.6866454181763,21.8424677166652,20.1735706515983,0
"YBR119W","MUD1","MUD1",6.29684583272793,3.77160723491317,28.2730651543242,27.064351026623,28.2742210887793,27.6556048556894,28.2730651543242,27.064351026623,28.2742210887793,27.6556048556894,4,NA,NA,NA,NA,22.6025640574948,21.3471388458891,21.9418450617371,20.1883108293831,0
"YKL012W","PRP40","PRP40",6.97333364868615,3.55665893321311,28.8485825414748,27.5768667332728,28.8316806323016,28.3053037712248,28.8485825414748,27.5768667332728,28.8316806323016,28.3053037712248,4,NA,NA,NA,NA,22.506500807639,21.4340097323708,21.9747749079381,19.7538136355816,0
"YLR147C","SMD3","SMD3",3.25751582903116,2.76904445438514,25.5051248755273,24.0101784040205,25.1131482280714,24.8831563641389,25.5051248755273,24.0101784040205,25.1131482280714,24.8831563641389,4,NA,NA,NA,NA,22.6657279827194,21.6883386169862,21.706265740879,20.4212122150488,0
"YER029C","SMB1","SMB1",3.21570466679621,2.74231178762176,24.8670754632559,23.9508256880053,24.9947694804571,24.466003749506,24.8670754632559,23.9508256880053,24.9947694804571,24.466003749506,4,NA,NA,NA,NA,21.9234031699319,21.36661766962,22.0153758789446,20.1104589955428,0
"YGR074W","SMD1","SMD1",3.50383847645258,2.70049767403172,25.5476909739709,23.5533274260339,25.5305887467158,25.1386805305319,25.5476909739709,23.5533274260339,25.5305887467158,25.1386805305319,4,NA,NA,NA,NA,22.3708167587404,21.6785857436819,21.6045969870777,20.1009342819422,0
"YHR086W","NAM8","NAM8",4.06362566944759,2.50732008687479,25.8971450909411,24.5177328152551,25.8353781279029,25.3209288736971,25.8971450909411,24.5177328152551,25.8353781279029,25.3209288736971,4,NA,NA,NA,NA,22.2044173714841,21.585502898272,22.0288572160473,19.4979047442023,0
"YLR275W","SMD2","SMD2",4.38227176997642,2.47397860712224,25.9060978818081,25.1992916209516,25.9154742319521,25.3864353690319,25.9060978818081,25.1992916209516,25.9154742319521,25.3864353690319,4,NA,NA,NA,NA,22.5539131343835,21.3661258651725,21.3144425086007,19.6437305156812,0
"YDR235W","PRP42","PRP42",3.7549004338873,2.21809393931693,27.1419963997257,26.0091106742534,27.3129384732444,26.5250119830273,27.1419963997257,26.0091106742534,27.3129384732444,26.5250119830273,4,NA,24.165686632694,NA,24.1201277449055,21.7617977283004,24.165686632694,21.9218436888017,24.1201277449055,2
