"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YEL071W","DLD3","DLD3",1.86221671434423,4.28298332446724,22.2229069016824,22.7643168380657,22.2509841883519,22.2590834895244,22.2229069016824,22.7643168380657,22.2509841883519,22.2590834895244,4,NA,NA,NA,NA,20.3503431147042,20.8771538243486,20.5032673618349,20.3176602593597,0
"YER165W","PAB1","PAB1",2.08482752421955,4.05624853223313,29.4272837159499,28.7478162624275,29.2640751201854,29.1049708803975,29.4272837159499,28.7478162624275,29.2640751201854,29.1049708803975,4,27.1362375200912,26.5615662447535,27.2319668924489,27.2750652247885,27.1362375200912,26.5615662447535,27.2319668924489,27.2750652247885,4
"YHR121W","LSM12","LSM12",2.30062009143645,3.40413522520743,23.434790077097,22.3707927498688,22.8834733641557,22.5336690789174,23.434790077097,22.3707927498688,22.8834733641557,22.5336690789174,4,NA,NA,NA,NA,20.3704017232321,21.1068041593855,20.4963528507159,20.0466861709595,0
"YKL130C","SHE2","SHE2",2.0097944166192,3.18268576837889,23.2473666323675,22.2554285814706,22.3744324660093,22.3103576072583,23.2473666323675,22.2554285814706,22.3744324660093,22.3103576072583,4,NA,NA,NA,NA,20.6821860433145,20.7422834266574,20.708580213559,20.015357937098,0
"YGL173C","XRN1","XRN1",1.96206759232026,2.83443932011476,25.9059602134993,25.3792138823709,26.0826561626868,24.8937936666838,25.9059602134993,25.3792138823709,26.0826561626868,24.8937936666838,4,23.6663323742617,23.001150449076,23.8335456440668,23.9123250885552,23.6663323742617,23.001150449076,23.8335456440668,23.9123250885552,4
"YMR229C","RRP5","RRP5",1.26986239670064,2.54961600047132,25.8406696030922,24.9595630042586,25.4762703188623,25.4035363569857,25.8406696030922,24.9595630042586,25.4762703188623,25.4035363569857,4,23.9435114029335,24.2478591532462,24.2854564056091,24.1237627346075,23.9435114029335,24.2478591532462,24.2854564056091,24.1237627346075,4
"YML056C","IMD4","IMD4",3.52156236332354,2.31852334879162,24.859701977154,24.5702796009281,24.8797956132033,24.3077894837776,24.859701977154,24.5702796009281,24.8797956132033,24.3077894837776,4,22.6372590088749,NA,NA,NA,22.6372590088749,21.0095533954381,20.4089980221463,20.4755067953096,1
"YPL127C","HHO1","HHO1",1.81839952455984,2.17193504432252,21.564674235611,22.8211199880282,23.0685801813659,22.1421756295695,21.564674235611,22.8211199880282,23.0685801813659,22.1421756295695,4,20.2885011377435,NA,NA,20.3886900272743,20.2885011377435,21.075229689085,20.5705310822325,20.3886900272743,2
"YER007C-A","TMA20","TMA20",1.19840535323558,1.98620528311131,21.8365728107259,21.9038936108813,21.7912996358452,21.7053117678375,21.8365728107259,21.9038936108813,21.7912996358452,21.7053117678375,4,NA,NA,NA,NA,20.4232824845778,21.1700513195989,20.7008886317164,20.1492339764545,0
"YDR174W","HMO1","HMO1",1.7586063367947,1.90418574406355,23.4494741228541,23.3486784535542,24.4060046125764,22.9513060615041,23.4494741228541,23.3486784535542,24.4060046125764,22.9513060615041,4,22.2732412718337,NA,21.9577312238138,22.2351447690208,22.2732412718337,20.6549206386418,21.9577312238138,22.2351447690208,3
"YMR080C","NAM7","NAM7",1.72396752777103,1.81847226399726,23.3817900652214,21.8290026322445,23.0455357157572,22.6072716091438,23.3817900652214,21.8290026322445,23.0455357157572,22.6072716091438,4,21.9339830619441,NA,NA,NA,21.9339830619441,21.2222837735678,20.6668773801109,20.1445856956598,1
"YLR432W","IMD3","IMD3",2.09768039381562,1.70009257692228,27.1831929937953,27.0388379629167,27.0473925467604,26.7327272254179,27.1831929937953,27.0388379629167,27.0473925467604,26.7327272254179,4,25.297086147446,23.47184387349,25.3225457243443,25.5199534083475,25.297086147446,23.47184387349,25.3225457243443,25.5199534083475,4
"YOR198C","BFR1","BFR1",1.24091819759554,1.69037216222073,25.1111194285123,25.7419088402073,25.910381972273,24.7987237324317,25.1111194285123,25.7419088402073,25.910381972273,24.7987237324317,4,24.4300109323337,23.285738595349,24.2769649447154,24.6057467106439,24.4300109323337,23.285738595349,24.2769649447154,24.6057467106439,4
"YER151C","UBP3","UBP3",1.26473675991305,1.53602598111287,22.9824359005291,22.2902461406394,22.6411459507929,22.3890315339727,22.9824359005291,22.2902461406394,22.6411459507929,22.3890315339727,4,NA,21.6395350241002,21.8841630646877,21.4291042957202,20.2911101017739,21.6395350241002,21.8841630646877,21.4291042957202,3
