"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YDL175C","AIR2","AIR2",7.95947749281216,7.27266113706899,29.0686365547581,29.5356028166778,28.9157306528224,29.36057770412,29.0686365547581,29.5356028166778,28.9157306528224,29.36057770412,4,NA,NA,NA,NA,20.8391498701216,21.4579935011127,21.1352681644001,21.6102262214954,0
"YOL115W","PAP2","PAP2",8.08157355856935,6.89495917794733,31.2840534562739,31.4913280333068,30.8143644384564,30.8080855158892,31.2840534562739,31.4913280333068,30.8143644384564,30.8080855158892,4,23.196059962314,23.2264098407303,22.8626653533287,22.7864020532758,23.196059962314,23.2264098407303,22.8626653533287,22.7864020532758,4
"YJL050W-TAP;YJL050W","MTR4-TAP","MTR4-TAP",12.2389956596327,5.51915392602134,34.1354518242134,33.5390144790068,33.6249466236311,32.4005743617591,34.1354518242134,33.5390144790068,33.6249466236311,32.4005743617591,4,20.3358177539915,20.3084145833405,21.7906634918495,22.3091088208982,20.3358177539915,20.3084145833405,21.7906634918495,22.3091088208982,4
"YGR173W","RBG2","RBG2",1.94191438586318,5.41687575434344,23.6036544136965,23.6943425824488,23.3743793974602,23.5806091349586,23.6036544136965,23.6943425824488,23.3743793974602,23.5806091349586,4,NA,NA,NA,NA,21.7859975631244,21.7446802266088,21.5399816536713,21.4146685417069,0
"YNL299W","TRF5","TRF5",5.20271945460552,5.3275230756332,26.4885803407824,26.7615449427795,25.9484659782759,26.2530998685134,26.4885803407824,26.7615449427795,25.9484659782759,26.2530998685134,4,NA,NA,NA,NA,20.5195610808418,21.6601335507387,21.1821626369585,21.2789560433901,0
"YLR113W","HOG1","HOG1",3.30136666503994,4.71094669031803,24.4707273804322,24.5353432557881,23.6979517103255,24.4292447978513,24.4707273804322,24.5353432557881,23.6979517103255,24.4292447978513,4,NA,NA,NA,NA,20.9410343166369,21.4104710797935,20.4976607607839,21.078634327023,0
"YNL251C","NRD1","NRD1",4.01713227176187,4.34910916277259,25.4438902836839,25.6376293821323,25.1531750230563,25.3176207290305,25.4438902836839,25.6376293821323,25.1531750230563,25.3176207290305,4,NA,NA,NA,NA,21.0277838514267,21.9706175337085,21.0872786742258,21.3981062714945,0
"YPL043W","NOP4","NOP4",1.7518945351289,4.1347055864985,24.0576328493947,23.5342154778295,23.7237992431574,23.7462215261033,24.0576328493947,23.5342154778295,23.7237992431574,23.7462215261033,4,22.080242412263,22.253063790765,21.6243081984726,22.0966765544687,22.080242412263,22.253063790765,21.6243081984726,22.0966765544687,4
"YIL079C","AIR1","AIR1",5.709630231988,4.03974757212055,27.0728582935316,27.2245343240418,26.4857583224956,26.9058684273279,27.0728582935316,27.2245343240418,26.4857583224956,26.9058684273279,4,NA,NA,NA,NA,20.3359519705285,21.9947265487637,21.0339308786716,21.4858890414812,0
"YNL224C","SQS1","SQS1",1.19092724888328,3.97114095365973,22.8003343409737,22.7498669728967,22.3698081839417,22.6025221776936,22.8003343409737,22.7498669728967,22.3698081839417,22.6025221776936,4,NA,NA,NA,NA,21.6223284203357,21.4801826472045,21.1911639937614,21.465147618671,0
"YPL243W","SRP68","SRP68",2.13190030344936,3.84544106334307,23.7474513578529,23.5515683991455,23.2018881936133,23.4498519070943,23.7474513578529,23.5515683991455,23.2018881936133,23.4498519070943,4,NA,NA,NA,NA,21.3174607920725,21.8362054646188,20.9809711858628,21.2885212013545,0
"YER151C","UBP3","UBP3",1.13802130984149,3.76360949241528,25.5976434119449,25.6936249889904,25.2673876489288,25.5720448967202,25.5976434119449,25.6936249889904,25.2673876489288,25.5720448967202,4,24.1003710380265,24.4539382412927,24.5636040733076,24.4607023545915,24.1003710380265,24.4539382412927,24.5636040733076,24.4607023545915,4
"YHR052W","CIC1","CIC1",1.33344349781354,3.58621810673702,26.6071022555497,26.4996310847159,26.0597382205985,26.1792872565306,26.6071022555497,26.4996310847159,26.0597382205985,26.1792872565306,4,24.858990998064,24.948599649852,25.279694737471,24.9246994407534,24.858990998064,24.948599649852,25.279694737471,24.9246994407534,4
"YLR002C","NOC3","NOC3",2.00956166268639,3.56588761021159,23.6817462749172,23.5168916987288,23.0496790749315,23.1956395397478,23.6817462749172,23.5168916987288,23.0496790749315,23.1956395397478,4,NA,NA,NA,NA,21.040070087413,21.8048282013896,21.0029875342757,21.5578241145017,0
"YOL039W","RPP2A","RPP2A",3.53581138128125,3.5603306816158,24.6240515636369,24.9943378976368,24.6528865387939,26.010285133548,24.6240515636369,24.9943378976368,24.6528865387939,26.010285133548,4,NA,NA,NA,NA,21.2368909749252,22.0303702455077,21.6282807586099,21.2427736294479,0
"YMR093W","UTP15","UTP15",3.55534933115464,3.48726017169552,25.2560191739802,25.0425163900007,24.4318607460583,24.6409143528865,25.2560191739802,25.0425163900007,24.4318607460583,24.6409143528865,4,NA,NA,NA,NA,21.1730808613423,22.0320287476616,20.4406801126609,21.5041236166424,0
"YHL030W","ECM29","ECM29",2.76215979852012,3.28720694789415,24.3181036395089,24.2062029718418,23.4547541210548,23.6595979024234,24.3181036395089,24.2062029718418,23.4547541210548,23.6595979024234,4,NA,NA,NA,NA,21.2899660961189,21.8244801719019,20.3514126164365,21.1241605562911,0
