bait,prey,complex,n_complex
Smd3,Dib1,U4/U6 x U5 tri-snRNP complex,28
Smd3,Lsm2,U4/U6 x U5 tri-snRNP complex,28
Smd3,Lsm3,U4/U6 x U5 tri-snRNP complex,28
Smd3,Lsm4,U4/U6 x U5 tri-snRNP complex,28
Smd3,Lsm5,U4/U6 x U5 tri-snRNP complex,28
Smd3,Lsm6,U4/U6 x U5 tri-snRNP complex,28
Smd3,Lsm7,U4/U6 x U5 tri-snRNP complex,28
Smd3,Lsm8,U4/U6 x U5 tri-snRNP complex,28
Smd3,Prp18,U4/U6 x U5 tri-snRNP complex,28
Smd3,Prp3,U4/U6 x U5 tri-snRNP complex,28
Smd3,Prp31,U4/U6 x U5 tri-snRNP complex,28
Smd3,Prp38,U4/U6 x U5 tri-snRNP complex,28
Smd3,Prp4,U4/U6 x U5 tri-snRNP complex,28
Smd3,Prp6,U4/U6 x U5 tri-snRNP complex,28
Smd3,Prp8,U4/U6 x U5 tri-snRNP complex,28
Smd3,Smb1,U4/U6 x U5 tri-snRNP complex,28
Smd3,Smd1,U4/U6 x U5 tri-snRNP complex,28
Smd3,Smd2,U4/U6 x U5 tri-snRNP complex,28
Smd3,Sme1,U4/U6 x U5 tri-snRNP complex,28
Smd3,Smx2,U4/U6 x U5 tri-snRNP complex,28
Smd3,Smx3,U4/U6 x U5 tri-snRNP complex,28
Smd3,Snu114,U4/U6 x U5 tri-snRNP complex,28
Smd3,Snu13,U4/U6 x U5 tri-snRNP complex,28
Smd3,Snu23,U4/U6 x U5 tri-snRNP complex,28
Smd3,Snu66,U4/U6 x U5 tri-snRNP complex,28
Smd3,Spp381,U4/U6 x U5 tri-snRNP complex,28
Sme1,Brr2,U4/U6 x U5 tri-snRNP complex,28
Sme1,Dib1,U4/U6 x U5 tri-snRNP complex,28
Sme1,Lsm2,U4/U6 x U5 tri-snRNP complex,28
Sme1,Lsm3,U4/U6 x U5 tri-snRNP complex,28
Sme1,Lsm4,U4/U6 x U5 tri-snRNP complex,28
Sme1,Lsm5,U4/U6 x U5 tri-snRNP complex,28
Sme1,Lsm6,U4/U6 x U5 tri-snRNP complex,28
Sme1,Lsm7,U4/U6 x U5 tri-snRNP complex,28
Sme1,Lsm8,U4/U6 x U5 tri-snRNP complex,28
Sme1,Prp18,U4/U6 x U5 tri-snRNP complex,28
Sme1,Prp3,U4/U6 x U5 tri-snRNP complex,28
Sme1,Prp31,U4/U6 x U5 tri-snRNP complex,28
Sme1,Prp38,U4/U6 x U5 tri-snRNP complex,28
Sme1,Prp4,U4/U6 x U5 tri-snRNP complex,28
Sme1,Prp6,U4/U6 x U5 tri-snRNP complex,28
Sme1,Prp8,U4/U6 x U5 tri-snRNP complex,28
Sme1,Smb1,U4/U6 x U5 tri-snRNP complex,28
Sme1,Smd1,U4/U6 x U5 tri-snRNP complex,28
Sme1,Smd2,U4/U6 x U5 tri-snRNP complex,28
Sme1,Smd3,U4/U6 x U5 tri-snRNP complex,28
Sme1,Smx2,U4/U6 x U5 tri-snRNP complex,28
Sme1,Smx3,U4/U6 x U5 tri-snRNP complex,28
