"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YIR001C-TAP;YIR001C","SGN1-TAP","SGN1-TAP",10.9665078130701,6.73582327886633,33.412106352426,34.7075388616816,34.0341184472624,34.5969044865094,33.412106352426,34.7075388616816,34.0341184472624,34.5969044865094,4,NA,NA,NA,NA,22.5557207958232,23.7727501816848,23.1918960749803,23.3642698431109,0
"YJL130C","URA2","URA2",1.19250378319272,5.61415719245171,33.0845980202657,33.280158421773,33.1186886295985,33.2344930339421,33.0845980202657,33.280158421773,33.1186886295985,33.2344930339421,4,31.8715150217829,32.0249861337121,31.9464259506406,32.1049958666728,31.8715150217829,32.0249861337121,31.9464259506406,32.1049958666728,4
"YLR113W","HOG1","HOG1",3.18894419583038,4.69089453793252,26.6754604802607,26.465676874256,26.2862499236099,26.5033515451247,26.6754604802607,26.465676874256,26.2862499236099,26.5033515451247,4,NA,NA,NA,NA,22.8934418740432,23.620182172815,23.4135027400003,23.2478352530712,0
"YAL016W","TPD3","TPD3",2.1566655514602,4.58873156076331,25.4113488333533,25.4621075619372,25.882316910075,25.9411620824089,25.4113488333533,25.4621075619372,25.882316910075,25.9411620824089,4,NA,NA,NA,NA,23.2555206115798,23.7858677621712,23.5780246189415,23.4508601892411,0
"YKR082W","NUP133","NUP133",2.31698682387677,4.18900257672403,25.9247900366931,25.0869535208446,25.4450908972076,25.6265323134708,25.9247900366931,25.0869535208446,25.4450908972076,25.6265323134708,4,NA,NA,NA,NA,22.8483222287301,23.4849605740316,23.3999653680656,23.0821713018817,0
"YKL104C","GFA1","GFA1",1.25056999031527,3.67162146632687,29.6324590592361,29.6929535830876,29.6158788804485,29.5867056951994,29.6324590592361,29.6929535830876,29.6158788804485,29.5867056951994,4,28.2113184223386,28.3659465969358,28.36823847464,28.580213762796,28.2113184223386,28.3659465969358,28.36823847464,28.580213762796,4
"YGR250C","YGR250C","YGR250C",9.99235607197302,3.37487323905123,33.2510995747,34.3618904361723,33.9612008973683,34.2464350003774,33.2510995747,34.3618904361723,33.9612008973683,34.2464350003774,4,NA,26.2611406950896,NA,NA,23.2038962646748,26.2611406950896,23.2029144605494,23.1832502004121,1
"YIL066C","RNR3","RNR3",3.12749641386277,3.33328011854485,26.6981637310534,26.2728605463827,26.5139439230852,26.4284782563017,26.6981637310534,26.2728605463827,26.5139439230852,26.4284782563017,4,NA,NA,NA,NA,22.7677383130585,23.9215282464707,23.1248497365592,23.5893445052836,0
"YER062C","GPP2","GPP2",4.04731873377784,3.05615445245958,27.6733051931508,27.0531020866642,27.2939507855612,27.0468723754763,27.6733051931508,27.0531020866642,27.2939507855612,27.0468723754763,4,NA,NA,NA,NA,22.0676350242368,23.9183884237679,23.4813346383035,23.410597419433,0
"YKL103C","APE1","APE1",1.82683888713005,3.0157478438684,28.410702102404,29.2689674718509,28.7334385656887,29.2244883248695,28.410702102404,29.2689674718509,28.7334385656887,29.2244883248695,4,26.4593895917192,27.4746777438081,27.0843604209633,27.3118131598024,26.4593895917192,27.4746777438081,27.0843604209633,27.3118131598024,4
