"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YBR249C","ARO4","ARO4",2.43841150689385,4.63295999394546,23.9132385914293,23.7552160407916,23.2396672819787,23.5652322661908,23.9132385914293,23.7552160407916,23.2396672819787,23.5652322661908,4,NA,NA,NA,NA,21.5264068072601,21.2519298788271,21.1346219965529,20.8067494701748,0
"YCL037C","SRO9","SRO9",2.56698678111444,4.54404833815146,23.1661771836578,23.8551931806925,23.7679977004858,23.8333526155622,23.1661771836578,23.8551931806925,23.7679977004858,23.8333526155622,4,NA,NA,NA,NA,21.268437108769,21.3629993895678,20.6624540964069,21.0608829611968,0
"YDL195W","SEC31","SEC31",7.61742291827748,4.16852514060497,28.5337477849959,28.5950199350647,28.5111485053701,28.6332908834269,28.5337477849959,28.5950199350647,28.5111485053701,28.6332908834269,4,NA,NA,NA,NA,21.2170099384325,21.530565329329,20.5442269656665,20.5117132023196,0
"YCR093W","CDC39","CDC39",2.01396662737362,3.41767900312883,22.882820641125,22.8156975626444,23.3251220581853,23.5823331284411,22.882820641125,22.8156975626444,23.3251220581853,23.5823331284411,4,NA,NA,NA,NA,21.1676291504097,21.3029072908473,21.1936992739707,20.8858711656736,0
"YJL076W","NET1","NET1",1.63701331152195,2.89686720284026,22.4791171084022,22.7678967032482,23.2210637104902,23.16845911766,22.4791171084022,22.7678967032482,23.2210637104902,23.16845911766,4,NA,NA,NA,NA,21.876741129874,21.2439447433676,21.1134423550819,20.8543551653893,0
"YDL145C","COP1","COP1",1.33527213741825,2.64860499777985,25.089865197879,24.837400800455,25.2993939005483,25.2015367699575,25.089865197879,24.837400800455,25.2993939005483,25.2015367699575,4,23.2824900760911,24.1030156123734,23.6588355800591,24.0427668506432,23.2824900760911,24.1030156123734,23.6588355800591,24.0427668506432,4
"YLL013C-TAP;YLL013C","PUF3-TAP","PUF3-TAP",5.95153827329122,2.52195492609995,31.0889786685863,31.365206167704,31.6663205215299,31.6384098949602,31.0889786685863,31.365206167704,31.6663205215299,31.6384098949602,4,23.6326739931023,25.6679840311304,25.5131307214039,27.1389734139789,23.6326739931023,25.6679840311304,25.5131307214039,27.1389734139789,4
"YDL147W","RPN5","RPN5",1.19732167990201,2.38545708869187,22.3750160912475,22.344458462051,22.4705536260505,22.6248436372098,22.3750160912475,22.344458462051,22.4705536260505,22.6248436372098,4,NA,NA,NA,NA,21.1694748021921,21.6141349851188,21.4486856507399,20.7932896588999,0
"YJR101W","RSM26","RSM26",1.21337366545943,2.2304018057059,21.943064208162,22.5889113167226,22.6841673181535,22.585064310858,21.943064208162,22.5889113167226,22.6841673181535,22.585064310858,4,NA,NA,NA,NA,21.8738670578163,21.1595984063079,21.0856679495155,20.8285790784187,0
"YCL028W","RNQ1","RNQ1",2.16831377224536,2.20671097225872,22.6528537237945,23.6123429948166,24.1750853306962,24.2324976348316,22.6528537237945,23.6123429948166,24.1750853306962,24.2324976348316,4,NA,NA,21.3303567169579,21.4186432493759,21.879621953654,21.3709026751698,21.3303567169579,21.4186432493759,2
"YDR194C","MSS116","MSS116",1.29913590614116,2.09105719061911,24.0953088039999,24.2097020404054,24.6612300951995,25.0986454460554,24.0953088039999,24.2097020404054,24.6612300951995,25.0986454460554,4,23.4270079122755,23.2596869532836,22.5304577760883,23.6511901194482,23.4270079122755,23.2596869532836,22.5304577760883,23.6511901194482,4
"YOR117W","RPT5","RPT5",1.72450519282059,2.00784391837225,22.9092148450457,23.5210923860634,23.7079884414348,23.4616393115493,22.9092148450457,23.5210923860634,23.7079884414348,23.4616393115493,4,NA,NA,22.7090408889873,NA,21.5321026726618,21.3166499484486,22.7090408889873,21.1441207027132,1
"YJL052W","TDH1","TDH1",2.20167198109783,1.73504149289812,24.0087260980092,24.493749925796,23.2788090072576,23.6543624417778,24.0087260980092,24.493749925796,23.2788090072576,23.6543624417778,4,NA,NA,23.2136969676939,NA,21.4652064598504,21.1792831472296,23.2136969676939,20.7707729736753,1
"YDR382W","RPP2B","RPP2B",1.26539526399231,1.66641409695523,25.0418065152937,25.0721836449672,26.4046573385215,25.616835975841,25.0418065152937,25.0721836449672,26.4046573385215,25.616835975841,4,24.2316190587836,24.1380555137168,23.770721956714,24.9335058894397,24.2316190587836,24.1380555137168,23.770721956714,24.9335058894397,4
"YIL076W","SEC28","SEC28",1.70603318492433,1.44284272400236,22.9841931313696,22.8261535428874,23.6853870124977,23.7099874357949,22.9841931313696,22.8261535428874,23.6853870124977,23.7099874357949,4,22.3279472963038,22.5988021940797,NA,NA,22.3279472963038,22.5988021940797,20.9219604617925,20.5328784306763,2
