"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YGR094W","VAS1","VAS1",1.95341078414147,2.38033834496532,23.4580130339143,22.2769933327683,22.8110390944111,22.6940874789987,23.4580130339143,22.2769933327683,22.8110390944111,22.6940874789987,4,NA,21.8436435407924,NA,NA,20.6094718064851,21.8436435407924,20.3467694313361,20.6266050249129,1
"YDR321W","ASP1","ASP1",1.3547364593988,2.22730313899675,22.0986052914417,21.0379168888293,NA,21.9983810792241,22.0986052914417,21.0379168888293,21.3982789404558,21.9983810792241,3,NA,NA,NA,NA,20.5037163408515,20.2050254377439,19.7946407841518,20.6108537996085,0
"YPL231W","FAS2","FAS2",1.82714293342836,1.88226266364473,23.2076631896191,22.7128233557576,22.6471764468536,22.7020593614843,23.2076631896191,22.7128233557576,22.6471764468536,22.7020593614843,4,NA,22.1427365529984,NA,NA,20.668900660819,22.1427365529984,20.6049272868727,20.544586119311,1
"YML126C","ERG13","ERG13",1.60496590366396,1.73688083439043,22.8618895938305,21.1631852967095,22.0792334549104,22.2618688099689,22.8618895938305,21.1631852967095,22.0792334549104,22.2618688099689,4,NA,NA,NA,NA,20.5747066248313,20.4062367059886,20.3729088566633,20.5924613532803,0
"YPL160W","CDC60","CDC60",4.05188006264796,1.73078012146049,25.6431460706543,25.061304933474,25.1319081289852,25.373782241733,25.6431460706543,25.061304933474,25.1319081289852,25.373782241733,4,NA,23.8365342880082,NA,NA,20.6112115271275,23.8365342880082,19.7803608415741,20.7745144675449,1
"YGR240C","PFK1","PFK1",1.25121614455367,1.68908834041364,25.4545031302676,24.7901961449025,24.5254601131106,24.7615195809491,25.4545031302676,24.7901961449025,24.5254601131106,24.7615195809491,4,23.4586389048368,24.5715531461075,23.3079978803941,23.1886244596768,23.4586389048368,24.5715531461075,23.3079978803941,23.1886244596768,4
"YJL167W","ERG20","ERG20",1.4926472075765,1.60600262557336,22.3033504400196,NA,22.0361736125535,21.9122519833313,22.3033504400196,20.5152879267685,22.0361736125535,21.9122519833313,3,NA,NA,NA,NA,20.7496040877731,19.7995454708528,19.7749771353927,20.4723484383482,0
"YPR074C","TKL1","TKL1",2.13846234360226,1.57465357578383,25.1862004024911,22.8835292981053,23.5651160276184,24.9722856922315,25.1862004024911,22.8835292981053,23.5651160276184,24.9722856922315,4,22.5364701528331,22.2717889944881,22.6181811461398,NA,22.5364701528331,22.2717889944881,22.6181811461398,20.6268417525762,3
"YGR234W","YHB1","YHB1",3.45506191593368,1.56336648669685,25.2884166485607,24.4969829597347,24.4638231809381,25.064597725502,25.2884166485607,24.4969829597347,24.4638231809381,25.064597725502,4,NA,NA,24.0494298115265,NA,20.5291565665881,20.5093110948646,24.0494298115265,20.4056753780215,1
"YDR341C","YDR341C","YDR341C",2.06914053736223,1.44634765522664,24.5951978281389,22.9646567386564,23.2971211409586,23.1138794873499,24.5951978281389,22.9646567386564,23.2971211409586,23.1138794873499,4,22.6518689265772,22.289711605951,NA,NA,22.6518689265772,22.289711605951,20.1167629505321,20.6359495625946,2
"YER165W","PAB1","PAB1",2.41647416118641,1.42201245042646,27.6493135273442,24.7044043659842,27.616527530918,27.1286869493713,27.6493135273442,24.7044043659842,27.616527530918,27.1286869493713,4,23.9348109868129,24.6095841180611,24.5486319132124,24.3400087107858,23.9348109868129,24.6095841180611,24.5486319132124,24.3400087107858,4
"YMR229C","RRP5","RRP5",2.90107152731382,1.3796337900749,23.8578527022268,25.8840419249523,24.015122356414,24.0385030949199,23.8578527022268,25.8840419249523,24.015122356414,24.0385030949199,4,NA,24.2844683066236,NA,NA,20.7409979820852,24.2844683066236,20.6093947724113,20.5563729081377,1
"YBL076C","ILS1","ILS1",2.28542792092577,1.37961333669669,23.438348209892,NA,23.2102075866131,23.3423166975101,23.438348209892,20.5843096163863,23.2102075866131,23.3423166975101,3,NA,NA,NA,NA,20.6992581544161,20.0440186945654,20.1570467048055,20.5331468729113,0
