"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YGL173C","XRN1","XRN1",2.1928369120277,5.20735321473492,26.6600333344167,27.166816948697,26.9583686286679,26.8736138292402,26.6600333344167,27.166816948697,26.9583686286679,26.8736138292402,4,24.9996804208415,24.7229138186383,24.678794825014,24.4860960284172,24.9996804208415,24.7229138186383,24.678794825014,24.4860960284172,4
"YER165W","PAB1","PAB1",2.96359481349097,5.1164691024256,29.9015306147754,30.3488936870041,30.38463338337,30.2252701114049,29.9015306147754,30.3488936870041,30.38463338337,30.2252701114049,4,27.2119681804507,27.4284622823544,26.8487616062491,27.5167564735363,27.2119681804507,27.4284622823544,26.8487616062491,27.5167564735363,4
"YDR099W","BMH2","BMH2",2.17189290634623,4.32570049247816,23.8238624407851,23.2224205279416,23.4582634148661,23.7835674064366,23.8238624407851,23.2224205279416,23.4582634148661,23.7835674064366,4,NA,NA,NA,NA,21.5557834886698,21.2983106151787,21.7213395369835,21.0251085238126,0
"YML056C","IMD4","IMD4",3.236215431504,4.11395776026544,24.3231988308416,24.5071229426329,24.3087617438785,24.3963021742974,24.3231988308416,24.5071229426329,24.3087617438785,24.3963021742974,4,NA,NA,NA,NA,21.3206984374338,20.7984316059773,21.4572385714718,21.0141553507515,0
"YLR432W;YHR216W;YAR073W;YAR075W","IMD3","IMD3",3.32150543981402,3.95284376645611,28.2287141212546,28.557861676866,27.6052663162356,27.4450593149123,28.2287141212546,28.557861676866,27.6052663162356,27.4450593149123,4,23.8811968776392,24.6546902152748,24.992739917665,25.0222526594334,23.8811968776392,24.6546902152748,24.992739917665,25.0222526594334,4
"YDR324C","UTP4","UTP4",1.34031741923886,3.84521543965232,22.8723742874909,23.3581017074408,22.9497398104732,22.9633519141009,22.8723742874909,23.3581017074408,22.9497398104732,22.9633519141009,4,21.616118038508,21.6027260457627,NA,21.6728845367517,21.616118038508,21.6027260457627,21.890569421528,21.6728845367517,3
"YGR090W","UTP22","UTP22",2.95792629679253,3.62854177260836,23.8297769218329,24.5855457479605,24.3898849472132,23.975175549421,23.8297769218329,24.5855457479605,24.3898849472132,23.975175549421,4,NA,NA,NA,NA,21.5894547993584,21.0037016079775,21.7735676833825,20.5819538885391,0
"YMR229C","RRP5","RRP5",1.74073147042543,3.22290543153064,26.8320731489796,27.2449958351379,27.2171557372336,27.2044315925261,26.8320731489796,27.2449958351379,27.2171557372336,27.2044315925261,4,25.4784013083176,25.7034277439552,25.4978053119205,24.8560960679822,25.4784013083176,25.7034277439552,25.4978053119205,24.8560960679822,4
"YER151C","UBP3","UBP3",1.30905532900834,2.76068551402172,23.1265853808642,23.8714533323075,23.8960596197741,23.4314782205249,23.1265853808642,23.8714533323075,23.8960596197741,23.4314782205249,4,22.1615870830368,22.558731792238,NA,22.3813412156127,22.1615870830368,22.558731792238,21.9876951465498,22.3813412156127,3
"YMR080C","NAM7","NAM7",1.2878809166041,2.75786461323425,24.4572616302302,24.8737076905356,24.9173422114547,25.0498036904859,24.4572616302302,24.8737076905356,24.9173422114547,25.0498036904859,4,23.8776443608393,23.4656301717453,23.7516453904217,23.0516716332837,23.8776443608393,23.4656301717453,23.7516453904217,23.0516716332837,4
"YJR144W","MGM101","MGM101",1.96090640242405,2.70243036037271,23.0831838863672,23.0818520278407,23.2916518652375,23.1459731806314,23.0831838863672,23.0818520278407,23.2916518652375,23.1459731806314,4,NA,NA,NA,NA,21.2761067246329,20.9775293515077,21.7481483101926,20.7572509640473,0
"YNL175C","NOP13","NOP13",2.03755983614289,2.69921683242373,22.7103448585864,23.6635120672686,23.6951926016461,24.0190314105745,22.7103448585864,23.6635120672686,23.6951926016461,24.0190314105745,4,21.3696484612689,21.2516488316939,NA,21.4020794045014,21.3696484612689,21.2516488316939,21.9144648960398,21.4020794045014,3
"YDL213C","NOP6","NOP6",1.94737973814832,2.69149203298817,22.8683101431053,23.4030161857016,23.383109402342,23.1241888507325,22.8683101431053,23.4030161857016,23.383109402342,23.1241888507325,4,NA,NA,NA,NA,21.3150040245924,20.9939802722765,21.9522788408251,20.7278424915941,0
"YDR381W","YRA1","YRA1",1.87024243076948,2.52732416788724,26.3396520011717,27.2659759486355,25.8349925352129,26.3760534327358,26.3396520011717,27.2659759486355,25.8349925352129,26.3760534327358,4,24.3737158758365,25.1535616180104,24.1061347812905,24.7022919195406,24.3737158758365,25.1535616180104,24.1061347812905,24.7022919195406,4
"YDR174W","HMO1","HMO1",2.6318468424228,2.27601051881369,24.8753023989587,25.2500661881847,24.8821769535639,24.6599244887385,24.8753023989587,25.2500661881847,24.8821769535639,24.6599244887385,4,NA,22.4153714509327,NA,23.36572972181,21.4546076749302,22.4153714509327,21.9043738120818,23.36572972181,2
"YPL043W","NOP4","NOP4",2.09791371915611,2.07185992861487,24.3796766130347,25.3561547955753,23.5182132331886,23.7762555056192,24.3796766130347,25.3561547955753,23.5182132331886,23.7762555056192,4,22.2579333359649,22.3535862263184,NA,22.4140554881667,22.2579333359649,22.3535862263184,21.6130702203433,22.4140554881667,3
"YPL127C","HHO1","HHO1",3.06456925446866,2.06842297983182,24.7274393940581,25.549836595448,22.8302799873137,24.6993822459319,24.7274393940581,25.549836595448,22.8302799873137,24.6993822459319,4,NA,21.475658235873,NA,NA,21.3955493575717,21.475658235873,21.8545690467488,20.8228845646837,1
"YOR198C","BFR1","BFR1",1.43047433176083,1.76242336901101,25.9350358843239,25.5181231670111,25.3358926993654,25.5517150666637,25.9350358843239,25.5181231670111,25.3358926993654,25.5517150666637,4,24.0309479424459,24.6292867969081,23.2612662583575,24.6973684926093,24.0309479424459,24.6292867969081,23.2612662583575,24.6973684926093,4
"YOL041C","NOP12","NOP12",1.52025863914175,1.43952189395693,23.7509301986443,24.5315409028637,22.7352502517484,22.7871596770346,23.7509301986443,24.5315409028637,22.7352502517484,22.7871596770346,4,21.8946727240597,22.065395096623,NA,21.7409418519161,21.8946727240597,22.065395096623,22.0228368011252,21.7409418519161,3
