"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YDR021W-TAP;YDR021W","FAL1-TAP","FAL1-TAP",7.79874194466671,5.41367097070228,29.2672938762405,29.391328035944,29.0815442667654,30.016642622361,29.2672938762405,29.391328035944,29.0815442667654,30.016642622361,4,22.2491910143804,NA,21.9829754762958,NA,22.2491910143804,21.5217185534157,21.9829754762958,20.8079559785522,2
"YGR155W","CYS4","CYS4",2.24334667837677,3.15325986655565,23.1020384859711,22.9772911050588,23.2638468523811,23.4346628384815,23.1020384859711,22.9772911050588,23.2638468523811,23.4346628384815,4,NA,NA,NA,NA,21.590955424648,20.8676050263679,20.8131479019302,20.5327442154393,0
"YOR167C;YLR264W","RPS28A","RPS28A",4.1270993772525,2.80796572486529,25.953292574782,26.0627258718005,25.3708260005006,24.0114586375245,25.953292574782,26.0627258718005,25.3708260005006,24.0114586375245,4,NA,NA,NA,NA,21.7095060462804,21.1192594747999,20.9475980065596,21.1135420479577,0
"YFL045C","SEC53","SEC53",1.23814516864627,2.48475805718058,22.422061685524,NA,22.6910227139438,NA,22.422061685524,21.8867824758461,22.6910227139438,21.888867227632,2,NA,NA,NA,NA,21.3443055462606,20.6240677207023,21.1046335302097,20.8631466311882,0
"YGR254W","ENO1","ENO1",2.60662497024673,2.44883812152735,24.9743879804591,24.178280669856,25.1442935303143,24.3802713344616,24.9743879804591,24.178280669856,25.1442935303143,24.3802713344616,4,NA,NA,22.8390168991935,22.7389853198444,21.4065878969064,21.2661435181597,22.8390168991935,22.7389853198444,2
"YAL012W","CYS3","CYS3",2.01101221859353,2.22732107406115,23.2399148811867,23.390475476175,23.4650073270951,NA,23.2399148811867,23.390475476175,23.4650073270951,21.9785985728846,3,NA,NA,NA,NA,21.3070492693993,21.1941557616913,20.6609431789457,20.867799172931,0
"YKL060C","FBA1","FBA1",1.1268193783935,2.13958851990536,28.2610061508887,27.9093636490663,28.3614355607065,27.3881283356592,28.2610061508887,27.9093636490663,28.3614355607065,27.3881283356592,4,26.5467788534843,26.6368553595966,27.1522854613231,27.0767365083426,26.5467788534843,26.6368553595966,27.1522854613231,27.0767365083426,4
"YBR196C","PGI1","PGI1",1.2347750351924,2.13937363798033,26.2085304253858,25.8236438193428,26.3688961959608,25.290035163763,26.2085304253858,25.8236438193428,26.3688961959608,25.290035163763,4,24.4443011323385,24.4693616033648,24.796745065856,25.0415976621235,24.4443011323385,24.4693616033648,24.796745065856,25.0415976621235,4
"YPL160W","CDC60","CDC60",2.6762188606221,2.13054912754274,24.0278304223826,24.0774090316993,23.9052716748326,NA,24.0278304223826,24.0774090316993,23.9052716748326,21.9721780561944,3,NA,NA,NA,NA,21.4818796055551,20.7140230220326,20.8072294507553,20.2746816642775,0
"YAR015W","ADE1","ADE1",1.1204246730589,2.12512576815726,22.5141727416523,21.9517684922677,22.3099414652312,NA,22.5141727416523,21.9517684922677,22.3099414652312,22.0250384119293,3,NA,NA,NA,NA,21.517469822809,21.3971391799854,20.7199339305298,20.6846794855206,0
