"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YML008C","ERG6","ERG6",2.55394957378266,4.76938141231065,24.2034424033418,24.1038160423988,23.7944166596392,24.0958721524178,24.2034424033418,24.1038160423988,23.7944166596392,24.0958721524178,4,NA,NA,NA,NA,21.8779654584049,21.3326876007504,21.2580842459629,21.5130116575489,0
"YKL103C","APE1","APE1",2.3569755079816,4.32401294440573,23.8016373211066,24.4613270601702,23.9308470414067,23.709146091528,23.8016373211066,24.4613270601702,23.9308470414067,23.709146091528,4,NA,NA,NA,NA,22.0203369743714,21.6398488681408,21.3635667112959,21.4513029284769,0
"YDL195W","SEC31","SEC31",6.62943011344831,4.18362622350351,27.9723514351302,27.9741034748639,28.0421823748251,28.072347225107,27.9723514351302,27.9741034748639,28.0421823748251,28.072347225107,4,NA,NA,NA,NA,22.0282217670824,21.0671857989819,21.2701834632658,21.1776730268029,0
"YPR010C","RPA135","RPA135",2.08002265202193,3.87659617965229,23.3234737346231,23.6372147788473,23.1398048788985,23.6260030731977,23.3234737346231,23.6372147788473,23.1398048788985,23.6260030731977,4,NA,NA,NA,NA,21.7966109951904,21.2310121479805,21.4169162130573,20.9618665012507,0
"YFR053C","HXK1","HXK1",3.0124931428409,3.43492927668015,24.673413034012,23.522290339334,24.588979920115,24.9070611923114,24.673413034012,23.522290339334,24.588979920115,24.9070611923114,4,NA,NA,NA,NA,22.0310629988957,21.7390406056225,20.9271534440118,20.9445148658788,0
"YDL145C","COP1","COP1",1.04581417597986,3.23618782707528,25.0871963851695,24.9879786864227,24.9765309111774,25.1297483760744,25.0871963851695,24.9879786864227,24.9765309111774,25.1297483760744,4,23.7933254748346,24.1913683158913,23.8854856213869,24.1280182428117,23.7933254748346,24.1913683158913,23.8854856213869,24.1280182428117,4
"YLR016C","PML1","PML1",3.48844520441574,2.98898147267287,24.4355532732218,26.0285050518271,24.324229450036,24.0984446618094,24.4355532732218,26.0285050518271,24.324229450036,24.0984446618094,4,NA,NA,NA,NA,22.0390088557608,21.5767505955072,20.325360723548,20.9918314444153,0
"YOR116C","RPO31","RPO31",2.90395392702298,2.96905408912172,23.7256724678839,24.5980979472482,24.1428923263658,23.7727366128728,23.7256724678839,24.5980979472482,24.1428923263658,23.7727366128728,4,NA,NA,NA,NA,22.1187732041028,21.0929635331038,20.3970437439304,21.0148031651418,0
"YKL216W","URA1","URA1",2.11794121137788,2.86501028538007,24.10948636152,22.9341090811648,23.1750853306962,23.8186063607434,24.10948636152,22.9341090811648,23.1750853306962,23.8186063607434,4,NA,NA,NA,NA,21.9783307776309,21.3047877875901,20.7374958593658,21.5449078640261,0
"YDR194C","MSS116","MSS116",1.46292977278398,2.64852444985943,24.8453675342749,25.1191779785507,24.7680481964534,24.2475694554458,24.8453675342749,25.1191779785507,24.7680481964534,24.2475694554458,4,23.3413667971526,23.2755448293917,22.7286645775791,23.7828678694655,23.3413667971526,23.2755448293917,22.7286645775791,23.7828678694655,4
