"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YAL043C","PTA1","PTA1",4.99656558225908,4.56783900518543,26.2732697332516,26.2943014436515,26.26522486163,26.6111894126999,26.2732697332516,26.2943014436515,26.26522486163,26.6111894126999,4,NA,NA,NA,NA,21.5798559895899,21.5235047224313,21.6122543619888,20.7421080481866,0
"YLR277C","YSH1","YSH1",5.9520094696274,4.15018657790767,27.1573062227902,27.2933369287433,26.8813369292555,27.4273436662941,27.1573062227902,27.2933369287433,26.8813369292555,27.4273436662941,4,NA,NA,NA,NA,21.3835275398017,21.4585080225574,21.7575120508913,20.3517382553232,0
"YDR195W","REF2","REF2",3.28052126452539,3.97061660100632,24.3735831348841,24.4523679437294,24.5952547492903,25.3221674748766,24.3735831348841,24.4523679437294,24.5952547492903,25.3221674748766,4,NA,NA,NA,NA,21.5467039296206,21.6302603647559,21.8343203196481,20.6100036306542,0
"YJR093C","FIP1","FIP1",3.97344410244072,3.94689061585322,25.363793083651,25.6096122965241,25.2344724768903,25.2475694554458,25.363793083651,25.6096122965241,25.2344724768903,25.2475694554458,4,NA,NA,NA,NA,21.1823580990199,21.5779881074301,21.9279210868618,20.8734036094365,0
"YLR115W","CFT2","CFT2",6.41939036102288,3.89988482104398,27.6831795732656,27.5886368705258,27.5169818418162,28.129669778649,27.6831795732656,27.5886368705258,27.5169818418162,28.129669778649,4,NA,NA,NA,NA,21.3184441405346,21.4995745255816,22.1158304328815,20.3070575211674,0
"YKR002W","PAP1","PAP1",6.55732830069396,3.79234264209388,27.8145172420408,27.7471439981867,27.8915705013923,28.2162770180163,27.8145172420408,27.7471439981867,27.8915705013923,28.2162770180163,4,NA,NA,NA,NA,21.6135994427569,21.5878827638241,21.9376061418218,20.3011072084575,0
"YPR107C","YTH1","YTH1",3.29130587888336,3.59167121615624,24.7501635280998,24.6036544136965,24.3823179448617,25.023268403461,24.7501635280998,24.6036544136965,24.3823179448617,25.023268403461,4,NA,NA,NA,NA,21.5604385445614,21.5462241692409,21.8761296232374,20.6113884375458,0
"YKL059C","MPE1","MPE1",5.49782211449164,2.94668280253497,26.6473246906645,26.6897917840509,26.6392037888695,26.8515044866736,26.6473246906645,26.6897917840509,26.6392037888695,26.8515044866736,4,NA,NA,NA,NA,21.4347315245516,21.5766820268015,21.9499190202995,19.8752037206394,0
"YNL317W","PFS2","PFS2",4.89592509943741,2.87667383509217,25.9195942369989,26.1829278899649,25.9623239748427,25.9018240436911,25.9195942369989,26.1829278899649,25.9623239748427,25.9018240436911,4,NA,NA,NA,NA,21.4235761401183,21.4951212880811,21.6810192920526,19.783253027496,0
"YGR156W","PTI1","PTI1",2.9022900009142,2.76480531679578,23.931027457219,24.4875687298756,24.2759710107864,24.248221193711,23.931027457219,24.4875687298756,24.2759710107864,24.248221193711,4,NA,NA,NA,NA,21.3801491171614,21.5363120775059,22.0096685307301,20.4074986625379,0
"YER133W","GLC7","GLC7",2.29255262282604,2.50253685844313,23.2755448293917,23.7778612880914,23.4142878041309,23.9618163527631,23.2755448293917,23.7778612880914,23.4142878041309,23.9618163527631,4,NA,NA,NA,NA,21.4611873821367,21.6068232005645,21.8750418107671,20.3162473896048,0
"YDR301W-TAP;YDR301W","CFT1-TAP","CFT1-TAP",7.77569754519508,2.29157464106403,29.6535563485662,29.4766681880859,29.2735543165528,29.8860702566215,29.6535563485662,29.4766681880859,29.2735543165528,29.8860702566215,4,NA,NA,24.8086747518148,NA,21.1891720422679,21.5007223458982,24.8086747518148,19.6884897890652,1
"YNL222W","SSU72","SSU72",2.04764997628581,2.05917493171693,23.3980651818762,23.3167234662085,23.2694223542018,23.0422157798228,23.3980651818762,23.3167234662085,23.2694223542018,23.0422157798228,4,NA,NA,NA,NA,21.4451997331378,21.5453365053622,21.6925011252908,20.1527895131752,0
"YDR214W","AHA1","AHA1",1.33430798573672,1.82353690461861,22.5155930133673,22.6391596184255,22.4169181071898,22.596369950712,22.5155930133673,22.6391596184255,22.4169181071898,22.596369950712,4,NA,NA,NA,NA,21.2209922851286,21.4180930316109,21.7412190653874,20.4505043646208,0
"YDL145C","COP1","COP1",1.52791194769106,1.5116223594002,24.3262884823182,23.6353337481176,22.6799868643368,24.2528473053264,24.3262884823182,23.6353337481176,22.6799868643368,24.2528473053264,4,NA,22.5459014969313,NA,23.0678584073276,21.2858433893352,22.5459014969313,21.8832053157407,23.0678584073276,2
