"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"sce01110","Biosynthesis of secondary metabolites","9/26","33/216",0.00739865357157939,0.0345623155213554,0.0207893627196123,"851152/856626/850877/852113/853169/855135/852606/850747/850846",9
"sce01100","Metabolic pathways","11/26","47/216",0.00987494729181584,0.0345623155213554,0.0207893627196123,"851152/856626/850877/852113/853169/855135/852606/850747/855845/853782/850846",11
