"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"sce03008","Ribosome biogenesis in eukaryotes","6/19","25/457",0.00024253380093004,0.00194027040744032,0.00102119495128438,"852702/856063/852982/853029/856489/853335",6
"sce03013","Nucleocytoplasmic transport","4/19","21/457",0.0081746157132176,0.0326984628528704,0.0172097172909844,"855583/855468/851988/855104",4
"sce03018","RNA degradation","3/19","13/457",0.0134175859704977,0.0357802292546605,0.018831699607716,"856912/852702/854034",3
