"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YER165W","PAB1","PAB1",5.37172363272474,4.24595844282772,26.7179035497411,28.1415579720284,27.6157561299785,27.894811473643,26.7179035497411,28.1415579720284,27.6157561299785,27.894811473643,4,22.2697647592288,22.4050957464809,21.7801664736137,22.4281076151687,22.2697647592288,22.4050957464809,21.7801664736137,22.4281076151687,4
"YGL173C","XRN1","XRN1",3.819605196805,4.14486749228726,24.6510258439229,25.7600732191333,25.0532056876151,25.7810174587252,24.6510258439229,25.7600732191333,25.0532056876151,25.7810174587252,4,21.3041864134505,21.8504127295134,NA,22.0314360245811,21.3041864134505,21.8504127295134,20.7808662546316,22.0314360245811,3
"YOR198C","BFR1","BFR1",5.0240988588128,3.56755183080545,25.0940606062617,24.8126458119488,25.600283397704,24.882316910075,25.0940606062617,24.8126458119488,25.600283397704,24.882316910075,4,19.3357741476187,20.6347578838383,NA,19.4379470882125,19.3357741476187,20.6347578838383,20.8844321710688,19.4379470882125,3
"YJL080C","SCP160","SCP160",3.374673150809,3.29745187999088,25.4572929465318,24.8131353091343,24.4373959987552,24.4490332495053,25.4572929465318,24.8131353091343,24.4373959987552,24.4490332495053,4,21.4798572177094,22.3190414037301,NA,21.3277280583973,21.4798572177094,22.3190414037301,20.5315382208537,21.3277280583973,3
"YLR432W;YHR216W;YAR075W;YAR073W","IMD3","IMD3",4.54551104995419,3.14712701246771,24.4326892035996,25.4085658309758,25.683139406727,24.8023278182164,24.4326892035996,25.4085658309758,25.683139406727,24.8023278182164,4,NA,20.7373562858432,NA,21.6128828919255,19.1670995433499,20.7373562858432,20.6273393385834,21.6128828919255,2
"YHL034C","SBP1","SBP1",3.50817206581248,3.14307960668642,23.2824900760911,22.5105072824176,22.3862182626335,23.0472177901298,23.2824900760911,22.5105072824176,22.3862182626335,23.0472177901298,4,NA,NA,NA,NA,19.2621369444922,18.6029955562377,20.3940032550902,18.9346093922019,0
"YML056C","IMD4","IMD4",3.84526832914953,2.75462838716972,22.5557864661048,23.4710996407983,23.3794122136863,23.4436690090138,22.5557864661048,23.4710996407983,23.3794122136863,23.4436690090138,4,NA,NA,NA,NA,19.0550257729966,18.4668398508956,20.7656386200105,19.1813897691024,0
"YCL037C","SRO9","SRO9",3.59456270272441,2.62347669448659,24.0734917670479,25.6151808171826,25.6287585663144,25.5219610013344,24.0734917670479,25.6151808171826,25.6287585663144,25.5219610013344,4,21.6118479115801,21.5645812095259,NA,21.7062818453744,21.6118479115801,21.5645812095259,21.5784303745012,21.7062818453744,3
"YGL049C","TIF4632","TIF4632",3.8897414112601,2.57746042154658,22.2436528308389,23.9526040488355,23.0865729511839,23.7146060792768,22.2436528308389,23.9526040488355,23.0865729511839,23.7146060792768,4,NA,NA,NA,NA,19.1504874723782,18.3777973492537,21.0972555343425,18.8129299091204,0
"YOR091W","TMA46","TMA46",3.0863899336116,2.53065043868125,21.6961270446776,22.707504057626,22.5084292715484,22.7382432033534,21.6961270446776,22.707504057626,22.5084292715484,22.7382432033534,4,NA,NA,NA,NA,19.1908948299982,18.6381761968867,20.691159619401,18.784513196473,0
