"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YJR064W","CCT5","CCT5",1.16514045328376,2.2020975471567,23.2542178314552,23.4746932141561,23.4533731310481,23.2397255444389,23.2542178314552,23.4746932141561,23.4533731310481,23.2397255444389,4,22.3923111331138,22.5946171040786,21.7066612634433,22.0678584073276,22.3923111331138,22.5946171040786,21.7066612634433,22.0678584073276,4
"YOR207C","RET1","RET1",1.52710522580379,1.92811617387829,21.6001415858001,21.5657436046779,21.1218041389239,21.0681537221718,21.6001415858001,21.5657436046779,21.1218041389239,21.0681537221718,4,NA,20.5256393261757,19.061234055852,20.1364604941614,19.5240882721694,20.5256393261757,19.061234055852,20.1364604941614,3
"YER073W","ALD5","ALD5",4.46358225165007,1.5205596958554,24.3494885771361,24.7597939296831,24.6449894541923,24.5025778722715,24.3494885771361,24.7597939296831,24.6449894541923,24.5025778722715,4,NA,NA,23.4959467378892,NA,19.4180832222848,19.1348407263467,23.4959467378892,18.353650140162,1
"YER165W","PAB1","PAB1",2.3350117279291,1.50923768342158,26.2625212903486,25.5357585307992,25.9127362364299,25.9099243878484,26.2625212903486,25.5357585307992,25.9127362364299,25.9099243878484,4,22.0532802756934,23.2426502074767,25.0733691809766,23.9115938695629,22.0532802756934,23.2426502074767,25.0733691809766,23.9115938695629,4
"YMR229C","RRP5","RRP5",2.46832103410106,1.38269416096892,23.7795654758791,23.164474870331,23.0008754699739,22.6182483717422,23.7795654758791,23.164474870331,23.0008754699739,22.6182483717422,4,NA,NA,21.9720402256027,21.9718999402038,19.6199254934918,19.1260143922238,21.9720402256027,21.9718999402038,2
"YDR225W;YBL003C","HTA1","HTA1",-4.33126634480723,4.9735132449254,NA,NA,NA,NA,19.1011004247183,19.9623538467635,19.527323366647,18.9440229492964,0,23.26026144609,23.6791707995991,23.9726362864109,23.9477974345542,23.26026144609,23.6791707995991,23.9726362864109,23.9477974345542,4
"YKL156W;YHR021C","RPS27A","RPS27A",-2.98602876485897,4.93601335637202,20.8289639068546,21.477487530219,20.7274186192661,20.9894000438847,20.8289639068546,21.477487530219,20.7274186192661,20.9894000438847,4,23.7642560857637,24.0259735631255,24.3848227388181,23.792332771953,23.7642560857637,24.0259735631255,24.3848227388181,23.792332771953,4
"YLR325C","RPL38","RPL38",-5.0133208479939,4.70320188817149,NA,NA,NA,NA,18.9706015252943,19.6971715647664,19.5831816011847,18.9438304116335,0,24.1146580299649,24.4313506894715,24.464010216012,24.2380495594061,24.1146580299649,24.4313506894715,24.464010216012,24.2380495594061,4
"YNL162W;YHR141C","RPL42A","RPL42A",-3.46110924921023,4.66051641047022,NA,NA,NA,NA,18.924935597613,19.5731237151901,19.5818151462322,19.0691522274811,0,22.6355108908923,22.7179140059094,23.0082302706961,22.6318085158597,22.6355108908923,22.7179140059094,23.0082302706961,22.6318085158597,4
"YOR293W;YMR230W","RPS10A","RPS10A",-3.86045810058663,4.22155944482981,NA,NA,NA,NA,18.4350325004464,19.7558716552968,19.4424767855704,19.1035113220461,0,22.6774727651478,23.027273615504,23.6236609447517,22.8503173403026,22.6774727651478,23.027273615504,23.6236609447517,22.8503173403026,4
"YER117W;YBL087C","RPL23B","RPL23B",-3.05920285575254,4.17312689863913,20.0428670227267,NA,NA,NA,20.0428670227267,19.9211441180859,19.5133333972788,19.3249584246928,1,22.5637437047217,22.4638605898927,23.4451856399455,22.5663244512345,22.5637437047217,22.4638605898927,23.4451856399455,22.5663244512345,4
"YER056C-A","RPL34A","RPL34A",-3.38756819297628,3.96159811247231,19.7266538987776,19.4437246469819,19.936465412539,20.1594328418707,19.7266538987776,19.4437246469819,19.936465412539,20.1594328418707,4,22.6293201523479,23.115928217724,23.8789542007848,23.1923470012176,22.6293201523479,23.115928217724,23.8789542007848,23.1923470012176,4
"YML024W;YDR447C","RPS17A","RPS17A",-2.90628121216638,3.86259775102162,22.0671362720081,22.2614384416418,22.2303734927889,23.1282385568557,22.0671362720081,22.2614384416418,22.2303734927889,23.1282385568557,4,24.8370638852326,25.3159638077122,25.9796739437662,25.179609975249,24.8370638852326,25.3159638077122,25.9796739437662,25.179609975249,4
"YIL069C;YER074W","RPS24B","RPS24B",-2.68779714272606,3.79365884835156,22.1731037111199,22.3356814797,22.7185412373618,23.0019235469247,22.1731037111199,22.3356814797,22.7185412373618,23.0019235469247,4,24.8022785079526,25.1003309314131,25.927324415985,25.1505046906599,24.8022785079526,25.1003309314131,25.927324415985,25.1505046906599,4
"YIL018W;YFR031C-A","RPL2B","RPL2B",-1.64709116149407,3.76089655882461,23.1873563022565,23.317689726139,23.698269729734,23.806660534721,23.1873563022565,23.317689726139,23.698269729734,23.806660534721,4,24.9849406102463,25.0822094764416,25.4738885360045,25.0573023161346,24.9849406102463,25.0822094764416,25.4738885360045,25.0573023161346,4
"YGL031C","RPL24A","RPL24A",-2.53123239805894,3.75519778551878,22.1030316253268,22.2938701221432,22.2289654415606,22.6441643497712,22.1030316253268,22.2938701221432,22.2289654415606,22.6441643497712,4,24.328550028816,24.7704699267637,25.3169650918694,24.9789760835883,24.328550028816,24.7704699267637,25.3169650918694,24.9789760835883,4
"YOL121C","RPS19A","RPS19A",-1.8348588180171,3.57789823693465,24.2003772125695,24.4573242621537,23.8661794232886,24.1077317429777,24.2003772125695,24.4573242621537,23.8661794232886,24.1077317429777,4,25.595510866683,26.0087902011695,26.4528235060102,25.9139233391952,25.595510866683,26.0087902011695,26.4528235060102,25.9139233391952,4
"YKR057W;YJL136C","RPS21A","RPS21A",-2.10032007865895,3.40285042466424,18.9817567926357,NA,NA,18.7279337458404,18.9817567926357,19.6650108700895,19.4576222541477,18.7279337458404,2,20.9245544754156,21.2556878957593,21.8803189111486,21.1730426950256,20.9245544754156,21.2556878957593,21.8803189111486,21.1730426950256,4
"YEL054C;YDR418W","RPL12A","RPL12A",-1.81068036855235,3.35416825425322,24.2839740032348,24.4997223127314,24.4535615257258,24.0811531224823,24.2839740032348,24.4997223127314,24.4535615257258,24.0811531224823,4,25.7908175837161,26.0933756519613,26.6351953401892,26.0417438625172,25.7908175837161,26.0933756519613,26.6351953401892,26.0417438625172,4
"YBL092W","RPL32","RPL32",-2.94144840432049,3.29057670212679,21.1576454591285,22.2662798489098,21.7788439479617,22.5342629810001,21.1576454591285,22.2662798489098,21.7788439479617,22.5342629810001,4,24.0684981797721,24.9093979862761,25.5941728631946,24.9307568250392,24.0684981797721,24.9093979862761,25.5941728631946,24.9307568250392,4
"YLR367W;YJL190C","RPS22B","RPS22B",-2.89300522435621,3.28729069162767,21.3518623186708,21.761986167272,21.7871995409503,21.384164004027,21.3518623186708,21.761986167272,21.7871995409503,21.384164004027,4,23.9300348909322,24.3143049812476,25.2085118206486,24.4043812355166,23.9300348909322,24.3143049812476,25.2085118206486,24.4043812355166,4
"YDL075W","RPL31A","RPL31A",-1.63597246300704,3.15205896251449,22.8987002788136,23.5637204337578,22.9197078824605,23.2112627151672,22.8987002788136,23.5637204337578,22.9197078824605,23.2112627151672,4,24.345839433207,24.6308980949973,25.2508252065249,24.909718427498,24.345839433207,24.6308980949973,25.2508252065249,24.909718427498,4
"YMR142C","RPL13B","RPL13B",-2.022514734833,3.14192682084117,22.5944576487304,22.3487324759482,23.2109507152498,22.9209619337469,22.5944576487304,22.3487324759482,23.2109507152498,22.9209619337469,4,24.2898241560293,24.5692367725663,25.4107344458379,24.8953663385737,24.2898241560293,24.5692367725663,25.4107344458379,24.8953663385737,4
"YDR025W;YBR048W","RPS11A","RPS11A",-2.22430663219409,3.02892650848999,23.2773907068672,23.0482327473264,23.3084145833405,24.1069334830996,23.2773907068672,23.0482327473264,23.3084145833405,24.1069334830996,4,25.4955503386448,25.5909794185811,25.924495579086,25.627172713098,25.4955503386448,25.5909794185811,25.924495579086,25.627172713098,4
"YPL090C;YBR181C","RPS6A","RPS6A",-1.42178091454955,3.015597010961,23.8018346397202,23.9142427769636,24.3118131598024,24.444111524421,23.8018346397202,23.9142427769636,24.3118131598024,24.444111524421,4,25.1493421331491,25.4602023952914,26.0017431944782,25.5478380361865,25.1493421331491,25.4602023952914,26.0017431944782,25.5478380361865,4
