"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YHR015W-TAP;YHR015W","MIP6-TAP","MIP6-TAP",6.91445799896247,5.35999487149338,30.9144908628583,29.9625115291148,29.6771756724223,30.0862601206289,30.9144908628583,29.9625115291148,29.6771756724223,30.0862601206289,4,NA,NA,NA,NA,23.2165184790902,23.4027414849101,22.8225284485462,23.540817776628,0
"YPR202W;YPL283C;YNL339C;YGR296W;YDR545W;YLR467W;YOR396W;YJL225C;YIL177C;YML133C;YER189W;YBL111C;YHL049C;YLR462W;YFL064C;YEL075C;YHR218W","YPR202W","YPR202W",5.62950140193355,4.62818772892846,29.8132943599664,28.7577356771246,28.2305475703221,28.6277363079838,29.8132943599664,28.7577356771246,28.2305475703221,28.6277363079838,4,NA,NA,NA,NA,23.316565516905,23.6647007795329,22.5723453388334,23.3576966723915,0
"YGR175C","ERG1","ERG1",1.81618499379014,3.63952909262263,28.8848629134167,29.3266527965439,28.9888834471069,29.4253639883962,28.8848629134167,29.3266527965439,28.9888834471069,29.4253639883962,4,27.7726611140176,26.9258088491932,27.3385813428402,27.3239718642521,27.7726611140176,26.9258088491932,27.3385813428402,27.3239718642521,4
"YKL103C","APE1","APE1",1.74932437107574,2.80269505223273,29.4736718151808,28.6136502104129,28.8906431704647,29.067585597546,29.4736718151808,28.6136502104129,28.8906431704647,29.067585597546,4,26.5692657502016,27.6435452116281,27.2764858120566,27.558956535415,26.5692657502016,27.6435452116281,27.2764858120566,27.558956535415,4
"YHR047C","AAP1","AAP1",2.47995188097999,2.36119874641695,24.8148472425599,25.79178649407,25.322648866081,25.2330830550946,24.8148472425599,25.79178649407,25.322648866081,25.2330830550946,4,NA,NA,NA,NA,22.8952908044348,23.6428556602221,21.6814364152875,23.0229752539411,0
"YLR056W","ERG3","ERG3",2.03489634679141,2.26503798135258,26.5637786104637,27.6150544982942,27.1613487360575,27.726893956602,26.5637786104637,27.6150544982942,27.1613487360575,27.726893956602,4,26.1663572659803,24.3755066843373,25.048473902642,25.3371525612922,26.1663572659803,24.3755066843373,25.048473902642,25.3371525612922,4
"YNL212W","VID27","VID27",1.24286992974175,1.9852686015301,25.6386791775054,24.53284909234,24.6009922482046,24.6624258640544,25.6386791775054,24.53284909234,24.6009922482046,24.6624258640544,4,23.8515759703287,NA,NA,NA,23.8515759703287,23.8518269320168,23.3238520806755,23.4362116801164,1
"YPL146C","NOP53","NOP53",1.3661015451511,1.77376563565705,NA,24.2005268852578,25.0354857800762,NA,24.4124526353723,24.2005268852578,25.0354857800762,23.7370742255063,2,NA,NA,NA,NA,23.1466452771272,23.702480078345,22.1939653960449,22.8780425940911,0
"YBR072W","HSP26","HSP26",1.71897011853947,1.63313203087102,30.3160285669292,29.7445640793419,29.6749051282799,29.4841416120403,30.3160285669292,29.7445640793419,29.6749051282799,29.4841416120403,4,26.8598204396118,28.9565973638157,28.1378992171952,28.3894418918106,26.8598204396118,28.9565973638157,28.1378992171952,28.3894418918106,4
"YJL052W","TDH1","TDH1",2.39487099620349,1.62839824213603,28.9408653485051,30.0421823748251,29.9831853776612,29.3420411211873,28.9408653485051,30.0421823748251,29.9831853776612,29.3420411211873,4,28.8047050381576,26.3129038613007,27.5057457836052,26.1054355543012,28.8047050381576,26.3129038613007,27.5057457836052,26.1054355543012,4
"YLR113W","HOG1","HOG1",1.33311261355987,1.61250092179574,NA,25.1591171292446,NA,24.9337309904748,23.9099090024222,25.1591171292446,23.7767296724875,24.9337309904748,2,NA,NA,NA,NA,23.3836385760469,23.67771121412,22.6385781997317,22.7471083504911,0
"YIL115C","NUP159","NUP159",1.21880200611482,1.60912810821586,24.5428590046885,24.416028982453,24.0663645007106,NA,24.5428590046885,24.416028982453,24.0663645007106,23.7016772282732,3,NA,NA,NA,NA,23.2499553919665,23.2824658630449,21.9840866953023,23.3352137413523,0
"YJR147W","HMS2","HMS2",1.64563690090581,1.517931381514,25.456823130616,25.1941520624989,NA,NA,25.456823130616,25.1941520624989,23.9087942019955,24.0344244741677,2,NA,NA,NA,NA,23.4625741664758,23.5819652955822,21.7387139419706,23.2283928616264,0
"YPL020C","ULP1","ULP1",-4.1055522266619,2.537073436456,NA,NA,NA,NA,23.9800662513524,23.8190838701235,23.6182374418614,24.1360170407363,0,27.5492196887515,29.3071293624936,26.957483268075,28.1617811914011,27.5492196887515,29.3071293624936,26.957483268075,28.1617811914011,4
"YCR057C","PWP2","PWP2",-1.882659611509,2.03782883622454,NA,NA,NA,NA,23.9000961798796,23.7940759887539,23.500685737409,23.8299258034504,0,24.6204203131901,25.941341212957,26.038858889586,25.9548017397959,24.6204203131901,25.941341212957,26.038858889586,25.9548017397959,4
"YOL061W","PRS5","PRS5",-2.01989070585129,1.66969293745182,NA,NA,25.5883223367277,NA,24.0566978163823,23.4491524279103,25.5883223367277,23.7106343756829,1,25.9538032043559,26.3527076948546,26.1301805853906,26.4476782955074,25.9538032043559,26.3527076948546,26.1301805853906,26.4476782955074,4
"YAL007C","ERP2","ERP2",-1.34325256893777,1.59908146418757,NA,NA,NA,NA,24.0988235144263,23.4870811343226,23.297131349402,23.4961853970853,0,25.9317714340507,24.2704208084694,24.9645509860236,24.5854884424436,25.9317714340507,24.2704208084694,24.9645509860236,24.5854884424436,4
