"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YOL139C","CDC33","CDC33",6.92046786693131,5.96326392493603,28.8991406876091,28.1047959643528,28.5751722653729,28.7126331559515,28.8991406876091,28.1047959643528,28.5751722653729,28.7126331559515,4,NA,NA,22.1293396226955,21.1886395500766,21.9885428551481,21.3033485776408,22.1293396226955,21.1886395500766,2
"YMR229C","RRP5","RRP5",3.92262564661378,4.82735384333277,25.0395074658191,24.637325351374,25.1852931659622,25.4251198399733,25.0395074658191,24.637325351374,25.1852931659622,25.4251198399733,4,NA,NA,NA,21.3694354701943,21.5923157559625,21.0734508403577,20.561541170159,21.3694354701943,1
"YER165W","PAB1","PAB1",6.29462072640118,4.72213392636083,28.641927319357,27.022316164391,28.5986801113992,28.3369653541214,28.641927319357,27.022316164391,28.5986801113992,28.3369653541214,4,NA,NA,22.0200494242879,22.5372525318627,21.9141236367834,20.9499804507299,22.0200494242879,22.5372525318627,2
"YGL173C","XRN1","XRN1",3.57842971804957,4.0446753544318,25.2512948749829,24.2079907905753,25.1556088435421,25.1033758608421,25.2512948749829,24.2079907905753,25.1556088435421,25.1033758608421,4,NA,NA,NA,21.6875670531219,21.4515074489012,21.7536407396144,20.5118362561066,21.6875670531219,1
"YBR079C","RPG1","RPG1",3.85818595723027,3.85436138944674,24.826046835033,24.426048184293,24.5425048097423,25.2402716406063,24.826046835033,24.426048184293,24.5425048097423,25.2402716406063,4,21.3969162066164,20.0272904915975,20.9222330467803,21.2556878957593,21.3969162066164,20.0272904915975,20.9222330467803,21.2556878957593,4
"YNL030W;YBR009C","HHF2","HHF2",1.62268480680001,3.64284314028659,27.2806507157153,27.144818631135,27.4733621575189,27.8546583099167,27.2806507157153,27.144818631135,27.4733621575189,27.8546583099167,4,26.071610968372,25.6459514799756,25.5956531344793,25.949535004259,26.071610968372,25.6459514799756,25.5956531344793,25.949535004259,4
"YDR172W","SUP35","SUP35",4.65422376634653,3.50554293509371,25.4857890263007,24.8452239468111,25.3492860888847,25.4228444721911,25.4857890263007,24.8452239468111,25.3492860888847,25.4228444721911,4,NA,NA,NA,NA,21.6396850854928,20.5980031130551,20.2927510009341,19.9558092693195,0
"YJL109C","UTP10","UTP10",3.5286535998773,3.47689333585869,24.4167377493751,24.0466018122704,24.5819310475241,24.6537613302201,24.4167377493751,24.0466018122704,24.5819310475241,24.6537613302201,4,NA,NA,NA,NA,21.7292543635408,20.9285516515378,20.433066844057,20.4935446807448,0
"YOR341W","RPA190","RPA190",2.67104333742695,3.47535990917653,23.7025033034297,23.2803675289363,24.0994081714451,24.4758066434759,23.7025033034297,23.2803675289363,24.0994081714451,24.4758066434759,4,NA,NA,21.6027713458661,21.0521859305421,21.6614960828337,20.5574589383373,21.6027713458661,21.0521859305421,2
"YDL192W;YDL137W","ARF1","ARF1",3.17167907974822,3.46609009375429,24.0340587403826,23.2635603475562,24.6606318389019,24.2503192386705,24.0340587403826,23.2635603475562,24.6606318389019,24.2503192386705,4,NA,NA,NA,NA,21.5837991895346,21.2465053486668,20.4428537283152,20.2486955800018,0
"YKL081W","TEF4","TEF4",1.54774617606585,3.42631878822587,27.2660653377146,26.7112222713223,27.3201886460522,27.2434530882888,27.2660653377146,26.7112222713223,27.3201886460522,27.2434530882888,4,25.3744788993884,25.2805445271871,25.722679350571,25.9722418619679,25.3744788993884,25.2805445271871,25.722679350571,25.9722418619679,4
"YDR224C;YBL002W","HTB1","HTB1",1.99036836831583,3.41863947003335,28.3315086675963,27.7347310137401,28.3291148619422,28.7328889244621,28.3315086675963,27.7347310137401,28.3291148619422,28.7328889244621,4,26.6166677413308,25.9621032915368,26.2013498075986,26.3866491540113,26.6166677413308,25.9621032915368,26.2013498075986,26.3866491540113,4
"YLR197W","NOP56","NOP56",1.12624051454399,3.33762728823758,26.3355690437183,26.0754721311762,26.2010132142834,26.4694237121984,26.3355690437183,26.0754721311762,26.2010132142834,26.4694237121984,4,25.0686211804151,24.8374489247788,25.3844604719049,25.2859854661016,25.0686211804151,24.8374489247788,25.3844604719049,25.2859854661016,4
