"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YKL074C","MUD2","MUD2",4.57736161393711,5.66010257189181,27.3540538849945,27.7869977185492,27.269458025184,26.8774805471975,27.3540538849945,27.7869977185492,27.269458025184,26.8774805471975,4,NA,NA,NA,NA,23.0434495536504,22.9418833554248,22.4835176101971,22.5096932009044,0
"YLR116W","MSL5","MSL5",4.85628375324794,5.00281127338141,27.7664188102272,28.5781272794787,27.5664522060996,27.5352690869559,27.7664188102272,28.5781272794787,27.5664522060996,27.5352690869559,4,NA,NA,NA,NA,23.400199059169,23.1503394275066,22.76916088363,22.701432999464,0
"YER013W-TAP","PRP22-TAP","PRP22-TAP",4.58054804677593,3.96763300025423,27.3024303094095,27.5608523241778,26.9470393769636,26.9043760830109,27.3024303094095,27.5608523241778,26.9470393769636,26.9043760830109,4,NA,NA,NA,NA,23.1838998241563,23.064393845603,21.9009871580028,22.2432250786959,0
"YLR058C","SHM2","SHM2",2.84736418824571,2.49719893274462,25.1195342142102,25.6257801770921,25.7254384477627,27.22719976972,25.1195342142102,25.6257801770921,25.7254384477627,27.22719976972,4,24.0480165048358,NA,NA,NA,24.0480165048358,22.9927756443319,23.0467228325133,22.2209808741209,1
"YJR045C","SSC1","SSC1",1.89140545258977,2.00916387088177,24.2871487167015,24.3118131598024,24.461701753716,24.695564327618,24.2871487167015,24.3118131598024,24.461701753716,24.695564327618,4,NA,NA,NA,NA,23.2480134364199,23.0508498794116,22.0092202425248,21.8825225891225,0
"YCL026C-A","FRM2","FRM2",1.91584656600664,1.95473966563766,23.7393356310906,24.2501023409717,25.3643943875413,25.4051282158455,23.7393356310906,24.2501023409717,25.3643943875413,25.4051282158455,4,NA,NA,NA,NA,22.917401714495,23.2379279467245,21.9689192426924,22.9713254075106,0
"YNR016C;YMR207C","ACC1","ACC1",1.40945076463592,1.63932924292631,24.4923446536493,24.8399491800996,23.2069332654746,24.6441093260278,24.4923446536493,24.8399491800996,23.2069332654746,24.6441093260278,4,NA,NA,NA,NA,23.204552895261,23.2432935274839,22.6328334469517,22.4648534970111,0
"YJL130C;YJR109C","URA2","URA2",1.7240540558026,1.51677363949282,25.7487057306663,26.5491903056612,25.2914762245501,25.9220016060219,25.7487057306663,26.5491903056612,25.2914762245501,25.9220016060219,4,NA,23.7312775927277,25.4709135226221,24.2488002695468,23.1641662587924,23.7312775927277,25.4709135226221,24.2488002695468,3
"YDR033W;YBR054W","MRH1","MRH1",1.90225842342923,1.50062260102013,24.6226001600528,24.8062671886506,25.8031165533093,25.4819151917909,24.6226001600528,24.8062671886506,25.8031165533093,25.4819151917909,4,NA,NA,24.7321579005634,NA,23.3445574834684,22.9142465076448,24.7321579005634,22.1139035084101,1
"YPR043W;YJR094W-A","RPL43A","RPL43A",-2.21743606424382,3.95209238701466,NA,NA,NA,NA,22.4647432768262,22.2574392172899,22.6492723987587,21.9462711441406,0,24.0203038155145,24.8017853125968,24.5544989202444,24.8108822456351,24.0203038155145,24.8017853125968,24.5544989202444,24.8108822456351,4
"YDR375C","BCS1","BCS1",-2.23712162402554,2.52288847351186,NA,NA,NA,NA,22.4534173172578,22.2371365495861,22.569002433466,21.1757345908673,0,23.4511104739026,24.2637752315088,25.0500944182598,24.6187972636081,23.4511104739026,24.2637752315088,25.0500944182598,24.6187972636081,4
"YLR109W","AHP1","AHP1",-1.79813874297205,2.08617359786404,25.1013332624113,24.6668199451106,25.6539526201573,26.3009478046279,25.1013332624113,24.6668199451106,25.6539526201573,26.3009478046279,4,27.2784368383498,27.2805622258179,26.7453497605412,27.6112597794864,27.2784368383498,27.2805622258179,26.7453497605412,27.6112597794864,4
"YOR192C-B","YOR192C-B","YOR192C-B",-1.60763708698991,1.61339302557617,NA,NA,NA,NA,22.7816927066199,22.6570475524424,22.6008472536909,20.9673586183398,0,NA,24.0422658858691,24.2947396464434,23.941453158256,23.159035788484,24.0422658858691,24.2947396464434,23.941453158256,3
"YML028W","TSA1","TSA1",-2.91275871210463,1.35784841710351,NA,25.3908362360276,NA,NA,22.3074297273164,25.3908362360276,22.7362407878246,21.2390240468161,1,25.4897443480551,26.101393380132,25.7124035710624,26.0210243471538,25.4897443480551,26.101393380132,25.7124035710624,26.0210243471538,4
