"Protein.IDs","my_label","Gene.names","difference_IP_RNase","log10.pvalue_IP_RNase","log2.LFQ.intensity.IP_01","log2.LFQ.intensity.IP_02","log2.LFQ.intensity.IP_03","log2.LFQ.intensity.IP_04","imputed.log2.LFQ.intensity.IP_01","imputed.log2.LFQ.intensity.IP_02","imputed.log2.LFQ.intensity.IP_03","imputed.log2.LFQ.intensity.IP_04","value_count_IP","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase"
"YDL171C","GLT1","GLT1",5.22981536783045,5.63537972605422,27.769448754984,27.0872975665729,27.0545518234049,27.6508889333614,27.769448754984,27.0872975665729,27.0545518234049,27.6508889333614,4,NA,NA,NA,NA,22.2639756814416,22.2907552286661,22.5564198771599,21.531774819734,0
"YLL024C","SSA2","SSA2",1.62905424200877,4.38581036813343,29.4345196816242,29.6269882793081,29.4782894324662,29.6100630770979,29.4345196816242,29.6269882793081,29.4782894324662,29.6100630770979,4,27.6717540892996,28.0413469984028,27.8545988675879,28.065943547171,27.6717540892996,28.0413469984028,27.8545988675879,28.065943547171,4
"YNL209W;YDL229W","SSB2","SSB2",1.5889300755339,3.8999020545845,29.2905054241217,29.2184728133517,29.0884353686569,28.8683242745438,29.2905054241217,29.2184728133517,29.0884353686569,28.8683242745438,4,27.3191551351435,27.2988522598074,27.6449207135113,27.8470894700761,27.3191551351435,27.2988522598074,27.6449207135113,27.8470894700761,4
"YLR249W;YNL014W","YEF3","YEF3",1.37081573655579,3.50004066659113,28.793616951557,28.5909223284942,28.7165632259151,28.1858886042801,28.793616951557,28.5909223284942,28.7165632259151,28.1858886042801,4,26.838699594071,27.3473948267971,27.2235220033005,27.3941117398546,26.838699594071,27.3473948267971,27.2235220033005,27.3941117398546,4
"YOR133W;YDR385W","EFT1","EFT1",1.69670833530984,3.36014792396652,29.0669700476525,29.2174562288758,29.1735517190185,28.558810602273,29.0669700476525,29.2174562288758,29.1735517190185,28.558810602273,4,26.957372559788,27.0310741864153,27.57556902139,27.6659394889871,26.957372559788,27.0310741864153,27.57556902139,27.6659394889871,4
"YGR254W","ENO1","ENO1",1.95044431335132,3.2438903559208,26.4852669727249,27.0600269534711,26.998841575853,26.6367170975772,26.4852669727249,27.0600269534711,26.998841575853,26.6367170975772,4,24.4397436503568,24.8793749683354,24.6249440098534,25.4350127176752,24.4397436503568,24.8793749683354,24.6249440098534,25.4350127176752,4
"YMR120C;YLR028C","ADE17","ADE17",2.02970468695473,2.97105520024556,26.2304834389378,26.2284847762035,26.0061168200763,25.1773304155496,26.2304834389378,26.2284847762035,26.0061168200763,25.1773304155496,4,23.546513936261,23.9773609878383,23.4886109845879,24.5111107942611,23.546513936261,23.9773609878383,23.4886109845879,24.5111107942611,4
"YER165W","PAB1","PAB1",3.39042895246038,2.87760764375477,26.3720557354484,26.8302606418847,26.0729809230189,26.8301397270758,26.3720557354484,26.8302606418847,26.0729809230189,26.8301397270758,4,23.8015386516786,NA,NA,23.8634406959132,23.8015386516786,22.300348583318,22.5783932866765,23.8634406959132,2
"YPL160W","CDC60","CDC60",1.2904687744196,2.84727557780339,23.9945537051855,23.6136923589439,23.8792347261202,23.5100242911037,23.9945537051855,23.6136923589439,23.8792347261202,23.5100242911037,4,NA,NA,NA,NA,22.6931351079986,22.4880409230616,22.697073263137,21.9573806894777,0
"YJL130C;YJR109C","URA2","URA2",1.97094144722247,2.83879277059588,27.5133717178407,27.7212978206999,28.2090884559655,27.9513816612831,27.5133717178407,27.7212978206999,28.2090884559655,27.9513816612831,4,25.7487057306663,26.5491903056612,25.2914762245501,25.9220016060219,25.7487057306663,26.5491903056612,25.2914762245501,25.9220016060219,4
"YIL078W","THS1","THS1",2.10083754792539,2.83819436141449,24.4321794398768,24.5446286762203,24.583423926391,24.3273168975032,24.4321794398768,24.5446286762203,24.583423926391,24.3273168975032,4,NA,NA,NA,NA,22.4687351075023,22.6559942396483,22.6247255792025,21.7347438219367,0
"YAL038W","CDC19","CDC19",1.74738474004566,2.82986535987949,31.4468248880963,31.311325973134,31.2610285757935,30.6993392181009,31.4468248880963,31.311325973134,31.2610285757935,30.6993392181009,4,29.0549916339634,29.1165678497817,29.4566782398437,30.1007419713533,29.0549916339634,29.1165678497817,29.4566782398437,30.1007419713533,4
"YJL034W","KAR2","KAR2",1.25290911734544,2.81141961793594,29.7731171927724,29.9094208772954,29.9556000708409,30.5093750167943,29.7731171927724,29.9094208772954,29.9556000708409,30.5093750167943,4,28.6631252011423,29.2240972726776,28.7860941549405,28.4625600595608,28.6631252011423,29.2240972726776,28.7860941549405,28.4625600595608,4
"YOR198C","BFR1","BFR1",2.61122295732743,2.67318917741701,25.5958522858277,25.7269459119117,26.0633432348206,24.4166089085587,25.5958522858277,25.7269459119117,26.0633432348206,24.4166089085587,4,23.0775720204631,NA,22.6865415619941,23.1664836933291,23.0775720204631,22.4272612360228,22.6865415619941,23.1664836933291,3
"YMR186W;YPL240C","HSC82","HSC82",1.58952792830865,2.6579808124285,28.2237981612291,28.0598207216016,28.1446727889661,27.534081866776,28.2237981612291,28.0598207216016,28.1446727889661,27.534081866776,4,26.2494333677161,25.9995729038653,26.2691726326278,27.0860829211289,26.2494333677161,25.9995729038653,26.2691726326278,27.0860829211289,4
"YGL173C","XRN1","XRN1",1.9858888689897,2.61712713043392,24.0451857311096,24.0531642481275,24.4751263165625,24.594571547206,24.0451857311096,24.0531642481275,24.4751263165625,24.594571547206,4,NA,NA,NA,NA,22.7963161349217,22.1936592030153,22.6867943788176,21.5477226502922,0
"YPL106C","SSE1","SSE1",1.7925009116038,2.45196478974034,24.5780768787716,24.63516765701,24.7189487916205,24.3925731792576,24.5780768787716,24.63516765701,24.7189487916205,24.3925731792576,4,NA,NA,NA,23.4845603641238,22.6836882141338,22.3407862541236,22.6457280278633,23.4845603641238,1
"YBR196C","PGI1","PGI1",1.80077822696336,2.44600542933001,27.7786259154155,27.9558771658271,27.6231725223697,27.1016939311641,27.7786259154155,27.9558771658271,27.6231725223697,27.1016939311641,4,25.2437254576375,25.6430084102272,25.721923583035,26.6475991760232,25.2437254576375,25.6430084102272,25.721923583035,26.6475991760232,4
