"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YJL026W","RNR2","RNR2",4.36805476467634,4.88789092506512,25.3380031969466,25.9861566085466,25.4523993664365,24.9373727425157,25.3380031969466,25.9861566085466,25.4523993664365,24.9373727425157,4,NA,NA,NA,NA,21.6996811862565,21.2019575238491,20.7085074009471,20.6315667446873,0
"YHR077C-TAP;YHR077C","NMD2-TAP","NMD2-TAP",8.8770084915821,4.70345429216313,30.1607478885036,31.8977495405806,30.4022274433847,30.241726887272,30.1607478885036,31.8977495405806,30.4022274433847,30.241726887272,4,22.799682409343,NA,22.5194135785785,NA,22.799682409343,21.4121730923934,22.5194135785785,20.4631487130976,2
"YGR072W","UPF3","UPF3",5.57440577414342,4.35171266002235,26.2020040698809,27.8636651838014,26.3291661994444,26.3482563339514,26.2020040698809,27.8636651838014,26.3291661994444,26.3482563339514,4,NA,NA,NA,NA,21.9239924722068,21.3047846985833,20.8569154620094,20.3597760577051,0
"YPR091C","NVJ2","NVJ2",3.29416330583677,3.57341623206407,24.4811761377517,23.7995638446617,24.7880563488199,24.5441569760229,24.4811761377517,23.7995638446617,24.7880563488199,24.5441569760229,4,NA,NA,NA,NA,21.8291743844529,21.4302324775647,20.4567011749858,20.7201920469057,0
"YDR423C","CAD1","CAD1",3.15366687094221,3.39560394445424,24.1113184566198,23.5673229606019,24.1979053687443,24.5399047196718,24.1113184566198,23.5673229606019,24.1979053687443,24.5399047196718,4,NA,NA,NA,NA,21.7982377124291,21.1033265534558,20.4940228180063,20.4061969379779,0
"YDR375C","BCS1","BCS1",2.28727574814218,2.93327436288274,27.4818536184126,26.4085334388872,27.7149597403973,27.5556694639523,27.4818536184126,26.4085334388872,27.7149597403973,27.5556694639523,4,25.1717302244378,24.9661804782833,25.4118013725793,24.4622011937801,25.1717302244378,24.9661804782833,25.4118013725793,24.4622011937801,4
"YER165W","PAB1","PAB1",1.09209912738917,2.68226846767017,23.9348109868129,24.6095841180611,24.5486319132124,24.3400087107858,23.9348109868129,24.6095841180611,24.5486319132124,24.3400087107858,4,22.8651600909046,23.33824128508,23.2974010585072,23.5638367848237,22.8651600909046,23.33824128508,23.2974010585072,23.5638367848237,4
"YMR080C","NAM7","NAM7",2.0990633103125,2.64618416182296,22.9043898655583,23.8554783640442,23.0087431924638,23.1585086100334,22.9043898655583,23.8554783640442,23.0087431924638,23.1585086100334,4,NA,NA,NA,NA,21.8560509081401,21.3205937388025,20.3478180882167,21.0064040556904,0
"YLL026W","HSP104","HSP104",3.07933789081383,2.60718693589064,24.0988462023616,23.8940250495075,24.3579675219745,24.3197581064803,24.0988462023616,23.8940250495075,24.3579675219745,24.3197581064803,4,NA,NA,NA,NA,21.9122758929021,21.4873153245156,20.7247471796551,20.2289069199956,0
"YGR192C","TDH3","TDH3",1.34529711296184,2.56061445388892,29.7135511303296,29.6138082610551,29.9861728872848,29.6166326900051,29.7135511303296,29.6138082610551,29.9861728872848,29.6166326900051,4,27.8797021471646,28.2994637748662,28.6224744891449,28.7473361056516,27.8797021471646,28.2994637748662,28.6224744891449,28.7473361056516,4
"YNL067W","RPL9B","RPL9B",1.9507192583721,2.25987992767929,23.624999769416,23.2934772619024,24.3308080356964,23.7246320877704,23.624999769416,23.2934772619024,24.3308080356964,23.7246320877704,4,NA,NA,NA,22.7895097654189,21.8009571028706,21.3758820677235,21.2046911852837,22.7895097654189,1
"YJR007W","SUI2","SUI2",2.07457198111032,2.19937269961811,22.7334721840028,24.2511865035243,22.9377947708996,22.9278488383823,22.7334721840028,24.2511865035243,22.9377947708996,22.9278488383823,4,NA,NA,NA,NA,21.9444420851636,21.5320146297391,20.7224237068422,20.3531339506229,0
"YDL192W;YDL137W","ARF1","ARF1",2.35846289062492,2.13430966944185,23.1417080267258,24.9573504171111,23.2466130397625,23.2261893182158,23.1417080267258,24.9573504171111,23.2466130397625,23.2261893182158,4,NA,NA,NA,NA,21.8090611283603,21.308110071417,21.1159864578797,20.9048515816587,0
"YPL061W","ALD6","ALD6",1.18741110845935,2.09673074451608,24.8445536829585,24.3588395044978,24.8375932881191,24.0528326893691,24.8445536829585,24.3588395044978,24.8375932881191,24.0528326893691,4,23.0221171728472,22.9442623782339,23.429819436852,23.947975743174,23.0221171728472,22.9442623782339,23.429819436852,23.947975743174,4
"YLR293C;YOR185C","GSP1","GSP1",1.1771294961944,2.07057611555525,23.3574306552678,24.3132672453018,23.5951409047417,23.2759710107864,23.3574306552678,24.3132672453018,23.5951409047417,23.2759710107864,4,22.150194766912,22.7706614735412,22.5051854636902,22.4072501271768,22.150194766912,22.7706614735412,22.5051854636902,22.4072501271768,4
"YMR186W","HSC82","HSC82",1.58683875007009,1.98951812101614,27.844517767177,28.9361823166108,27.5490727673154,27.588851286078,27.844517767177,28.9361823166108,27.5490727673154,27.588851286078,4,26.122637656842,26.1592518930851,26.6998852453732,26.5894943416006,26.122637656842,26.1592518930851,26.6998852453732,26.5894943416006,4
"YBR121C","GRS1","GRS1",1.38134102677654,1.92581327691246,22.4521416800322,22.207082259582,22.8133506352919,22.4160676514467,22.4521416800322,22.207082259582,22.8133506352919,22.4160676514467,4,NA,NA,NA,NA,21.8456167481153,21.256295521432,20.561707815929,20.6996580337703,0
"YHR064C","SSZ1","SSZ1",1.58563109236457,1.82255738303873,22.4364431587226,22.8068571675469,22.7009806476801,22.3770304365025,22.4364431587226,22.8068571675469,22.7009806476801,22.3770304365025,4,NA,NA,NA,NA,21.8178822393942,21.0821202038729,20.1439177488277,20.934866848899,0
"YOR341W","RPA190","RPA190",1.66898300762985,1.68883380725313,23.1553463430389,24.847424052392,23.2679947912109,23.1107929629651,23.1553463430389,24.847424052392,23.2679947912109,23.1107929629651,4,NA,NA,22.0782563722646,22.2991353361422,21.9252690748003,21.4029653358804,22.0782563722646,22.2991353361422,2
"YML074C","FPR3","FPR3",1.83198709757204,1.68231371523473,22.6325408765469,24.5317193622031,22.57510155921,22.8263281387173,22.6325408765469,24.5317193622031,22.57510155921,22.8263281387173,4,NA,NA,NA,NA,21.934602596549,21.4482483380192,20.976034310641,20.87885630118,0
"YGR180C","RNR4","RNR4",1.85612110993956,1.67826416850886,24.1626937272032,25.1857090535249,24.211114152193,24.1614640701581,24.1626937272032,25.1857090535249,24.211114152193,24.1614640701581,4,22.5718887117488,NA,23.1604642015038,23.3278650859931,22.5718887117488,21.2362785640753,23.1604642015038,23.3278650859931,3
