"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YIL021W","RPB3","RPB3",9.1433635383831,6.47704044399429,30.4496315449767,29.817081925342,30.8637833212926,30.5545355141147,30.4496315449767,29.817081925342,30.8637833212926,30.5545355141147,4,NA,NA,NA,NA,21.2236070463723,21.4639515760564,21.8590184555206,20.5650010742443,0
"YJL140W","RPB4","RPB4",9.96482507338538,6.18315249278713,31.7579184340443,31.2889556222443,32.168927931523,31.8526284549131,31.7579184340443,31.2889556222443,32.168927931523,31.8526284549131,4,NA,NA,NA,21.9525862760739,21.632767291441,21.9267195944304,21.6970569872379,21.9525862760739,1
"YDR404C-TAP;YDR404C","RPB7-TAP","RPB7-TAP",11.2245721542422,5.67854296198941,32.527268956371,31.9413622033622,32.8732214522414,32.4676457604267,32.527268956371,31.9413622033622,32.8732214522414,32.4676457604267,4,NA,NA,NA,NA,21.2766171754394,21.9541124756764,21.3985377339947,20.2819423703221,0
"YOR210W","RPB10","RPB10",6.33718399913895,5.62500903622244,27.6409281395169,27.1977929115158,27.5037761303344,27.7297487237594,27.6409281395169,27.1977929115158,27.5037761303344,27.7297487237594,4,NA,NA,NA,NA,21.4682970776394,21.3088071684516,21.3764774330231,20.5699282294566,0
"YOL005C","RPB11","RPB11",8.52415476346288,5.48641928774178,30.3573089936404,29.3366887536157,30.6468442155888,30.2619252862821,30.3573089936404,29.3366887536157,30.6468442155888,30.2619252862821,4,NA,NA,NA,NA,22.2714145698394,21.8049650310627,21.8726815775418,20.5570870168316,0
"YPR187W","RPO26","RPO26",6.03013964348722,5.25448902392934,27.7949495521943,26.8402614075667,28.1908410563618,27.9129646012963,27.7949495521943,26.8402614075667,28.1908410563618,27.9129646012963,4,NA,NA,NA,NA,22.1247720971261,21.4978983655475,21.9320990528215,21.0636885279752,0
"YOR151C","RPB2","RPB2",11.0626748837274,4.92778712232632,33.5854212846441,32.8494627293654,33.972799913515,33.6317915201234,33.5854212846441,32.8494627293654,33.972799913515,33.6317915201234,4,NA,22.1983251316288,21.450204416487,23.6821750741598,22.4580712904627,22.1983251316288,21.450204416487,23.6821750741598,3
"YGR186W","TFG1","TFG1",6.3563442311991,4.78682560434876,27.9690606147233,26.7265042321277,28.3464651735357,28.1740758069835,27.9690606147233,26.7265042321277,28.3464651735357,28.1740758069835,4,NA,NA,NA,NA,21.3052571313786,21.8626178477604,22.105356494777,20.5174974286579,0
"YGL070C","RPB9","RPB9",5.88069088791173,4.66837828469804,26.6197489279111,27.669998657079,27.8178138553662,26.5366776431571,26.6197489279111,27.669998657079,27.8178138553662,26.5366776431571,4,NA,NA,NA,NA,21.4481061638146,21.8223654358955,21.6206822516057,20.2303216805506,0
"YHR143W-A","RPC10","RPC10",6.38777754985816,4.49903582160722,29.0903801954668,28.1080908158731,29.451696119649,29.2452679134114,29.0903801954668,28.1080908158731,29.451696119649,29.2452679134114,4,NA,23.5268335113618,NA,23.0258722111257,22.0026384579807,23.5268335113618,21.7889806644995,23.0258722111257,2
"YBR154C","RPB5","RPB5",9.3576265859724,4.37952044771238,32.1998181413187,30.8462526746526,32.718287437481,32.3285478888762,32.1998181413187,30.8462526746526,32.718287437481,32.3285478888762,4,NA,23.4013243325889,NA,24.0125672550184,21.4862548464553,23.4013243325889,21.7622533643762,24.0125672550184,2
