"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YPL213W","LEA1","LEA1",8.2464444055064,6.21061790630118,30.0658665301838,30.393661798811,29.8811764523091,29.0927256520018,30.0658665301838,30.393661798811,29.8811764523091,29.0927256520018,4,NA,NA,NA,NA,21.97520486667,22.0087638722954,21.4761218256338,20.9875622466809,0
"YIR009W-TAP;YIR009W","MSL1-TAP","MSL1-TAP",9.54075454700073,5.87730423283775,30.7950579655349,31.3183471892726,30.7345695210393,30.241726887272,30.7950579655349,31.3183471892726,30.7345695210393,30.241726887272,4,NA,NA,NA,NA,21.6639632862479,21.9153174087388,20.6801817741271,20.6672209060021,0
"YNL308C","KRI1","KRI1",1.69578275624885,2.34206480987299,23.0525342213229,23.1685050255927,NA,22.9528528445122,23.0525342213229,23.1685050255927,22.6157088843815,22.9528528445122,3,NA,NA,NA,NA,21.6667700033388,21.5729433787458,20.4565563820963,21.310200186633,0
"YOR145C","PNO1","PNO1",1.29942014390157,1.995270910576,23.2308718482389,22.8683855091777,NA,NA,23.2308718482389,22.8683855091777,22.5346299752467,22.1418901163613,2,NA,NA,NA,NA,21.9778598057844,21.6918097733809,20.9412239792414,20.9672033150116,0
"YER148W","SPT15","SPT15",1.40830741967779,1.89914351565879,23.0502937405924,23.6927474453229,22.5434727366763,NA,23.0502937405924,23.6927474453229,22.5434727366763,22.2790481485935,3,NA,NA,NA,NA,21.9408666896786,21.7546115299608,20.8993150959705,21.337539076864,0
"YJL052W","TDH1","TDH1",2.19773338628146,1.76973296190791,24.3365397929133,24.3773614741215,24.144137908175,24.6417413176038,24.3365397929133,24.3773614741215,24.144137908175,24.6417413176038,4,NA,NA,23.5158095421279,NA,22.0273837959811,21.9144535697867,23.5158095421279,21.2512000397921,1
"YLL036C","PRP19","PRP19",2.18675817614278,1.5513705536391,24.149962280401,24.9989491473432,23.432752911402,NA,24.149962280401,24.9989491473432,23.432752911402,22.2518250991678,3,NA,NA,NA,NA,21.8174968523897,21.801020383223,21.3399912975867,21.1279482005434,0
"YMR189W","GCV2","GCV2",2.13147633833189,1.54705075385183,24.8665096080275,24.8630152546228,24.7619760256955,24.2542899283564,24.8665096080275,24.8630152546228,24.7619760256955,24.2542899283564,4,23.4735789248608,NA,NA,23.5742701411574,23.4735789248608,21.4449645377242,21.7270718596322,23.5742701411574,2
"YFR028C","CDC14","CDC14",2.49308968049525,1.47479398517549,23.9033420165175,24.2997083083313,23.863251626384,24.8463244189958,23.9033420165175,24.2997083083313,23.863251626384,24.8463244189958,4,23.8260953395816,NA,NA,NA,23.8260953395816,21.4009570430264,20.9553255584283,20.7578897072113,1
"YNL220W","ADE12","ADE12",1.62227273439731,1.40722773277023,23.9002123252889,24.0091533986198,NA,NA,23.9002123252889,24.0091533986198,22.7661668725269,21.914703301749,2,NA,NA,NA,NA,22.0511073133237,21.5698771762941,20.9816734710152,21.4984869999623,0
"YLR222C","UTP13","UTP13",-2.04489932803823,1.61041557971338,NA,23.8757710955747,NA,NA,21.9437950212322,23.8757710955747,22.1877708789586,21.6680591351166,1,24.6307314924172,24.5000263644598,24.2553709497429,24.468864636415,24.6307314924172,24.5000263644598,24.2553709497429,24.468864636415,4
