"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YIL070C","MAM33","MAM33",6.08427760076503,6.48083454799202,26.9311176566651,27.1966678568389,26.5635749817286,27.3702772670541,26.9311176566651,27.1966678568389,26.5635749817286,27.3702772670541,4,NA,NA,NA,NA,21.207312926082,20.8141503385348,21.0904801735036,20.6125839211062,0
"YOR270C","VPH1","VPH1",4.44086961656713,6.22740225647812,25.3366419390522,25.2229879480333,24.918025014743,25.6087948975595,25.3366419390522,25.2229879480333,24.918025014743,25.6087948975595,4,NA,NA,NA,NA,20.9011923961455,20.710352232585,21.1929184328421,20.5185082715469,0
"YLR449W","FPR4","FPR4",2.59722254894036,4.56300274284882,23.4603899003333,23.7679977004858,23.2159938639317,23.5723051674374,23.4603899003333,23.7679977004858,23.2159938639317,23.5723051674374,4,NA,NA,NA,NA,20.9588354743087,20.7432270756756,21.3380429566164,20.587690929826,0
"YMR229C","RRP5","RRP5",2.09804459517514,4.51819633215582,23.3122980178277,23.1219463845884,23.4494741228541,23.7182694705463,23.3122980178277,23.1219463845884,23.4494741228541,23.7182694705463,4,NA,21.4919900644545,NA,21.3423438283324,21.1202116505051,21.4919900644545,21.255264071824,21.3423438283324,2
"YGR106C","VOA1","VOA1",1.81963783821406,3.86562596825165,22.733596306377,22.4295896087171,22.6650964567975,23.0508251322201,22.733596306377,22.4295896087171,22.6650964567975,23.0508251322201,4,NA,NA,NA,NA,21.0910442248662,20.8762898570699,21.1684506587818,20.4647714105376,0
"YHR208W","BAT1","BAT1",13.3130062699662,3.52077364478543,35.2286281211329,35.5335424255119,32.0465146488935,35.3441384161294,35.2286281211329,35.5335424255119,32.0465146488935,35.3441384161294,4,20.6690822834697,21.5666728469508,21.5010596612829,21.1639837400996,20.6690822834697,21.5666728469508,21.5010596612829,21.1639837400996,4
"YDL084W-TAP","SUB2-TAP","SUB2-TAP",8.00493222949721,3.37478977475085,33.7918796242437,33.7952708965954,32.327343669357,34.4662362139166,33.7918796242437,33.7952708965954,32.327343669357,34.4662362139166,4,26.6404455290473,23.922795610656,24.5668005709695,27.230959775451,26.6404455290473,23.922795610656,24.5668005709695,27.230959775451,4
"YGL078C","DBP3","DBP3",1.52903527280974,2.97470868046987,22.5202292433555,22.5853623622934,21.786082934732,22.6013663808208,22.5202292433555,22.5853623622934,21.786082934732,22.6013663808208,4,NA,NA,NA,NA,20.9790138699099,20.6546892554306,21.1810573021304,20.562139402492,0
"YEL034W;YJR047C","HYP2","HYP2",3.64218152972418,2.40854687089507,24.4468268595958,23.5849725903347,25.916545198966,24.1759990071301,24.4468268595958,23.5849725903347,25.916545198966,24.1759990071301,4,NA,NA,NA,NA,21.0384391002681,20.8580901747609,21.0925942442273,20.5664940178737,0
"YER117W;YBL087C","RPL23B","RPL23B",1.14172887462875,2.39310024831554,26.2837267880156,26.3762521989733,25.7955317910849,25.8279615257951,26.2837267880156,26.3762521989733,25.7955317910849,25.8279615257951,4,24.64207197081,24.6371594894058,24.9805022145221,25.456823130616,24.64207197081,24.6371594894058,24.9805022145221,25.456823130616,4
