"Protein.IDs","my_label","Gene.names","difference_RNase_WT","log10.pvalue_RNase_WT","log2.LFQ.intensity.RNase_01","log2.LFQ.intensity.RNase_02","log2.LFQ.intensity.RNase_03","log2.LFQ.intensity.RNase_04","imputed.log2.LFQ.intensity.RNase_01","imputed.log2.LFQ.intensity.RNase_02","imputed.log2.LFQ.intensity.RNase_03","imputed.log2.LFQ.intensity.RNase_04","value_count_RNase","log2.LFQ.intensity.WT_01","log2.LFQ.intensity.WT_02","log2.LFQ.intensity.WT_03","log2.LFQ.intensity.WT_04","imputed.log2.LFQ.intensity.WT_01","imputed.log2.LFQ.intensity.WT_02","imputed.log2.LFQ.intensity.WT_03","imputed.log2.LFQ.intensity.WT_04","value_count_WT"
"YPL169C-TAP","MEX67-TAP","MEX67-TAP",5.84530756587932,5.88299590516287,27.1340842435111,27.0427042395589,26.392851551143,26.8014399755019,27.1340842435111,27.0427042395589,26.392851551143,26.8014399755019,4,NA,NA,NA,NA,21.1384327599043,21.1713106206436,21.3200066683012,20.3600996973484,0
"YGR254W","ENO1","ENO1",2.19019561682206,2.99258007969149,22.8715661339214,23.3559532408623,23.7714274064354,23.0708415877473,22.8715661339214,23.3559532408623,23.7714274064354,23.0708415877473,4,NA,NA,NA,NA,21.1253306970605,21.3922306381806,21.5130544560223,20.2783901104147,0
"YGL253W;YFR053C","HXK2","HXK2",2.60371232552753,2.59678527492251,22.8457695031626,23.9699169504118,24.3055647114554,23.2540736268431,22.8457695031626,23.9699169504118,24.3055647114554,23.2540736268431,4,NA,NA,NA,NA,21.3139162819855,20.9554559292572,21.772043103849,19.919060174671,0
"YBR011C","IPP1","IPP1",2.24289238669197,2.25529234363969,22.4770922036083,23.4627628572616,24.3286869783668,22.8425506117404,22.4770922036083,23.4627628572616,24.3286869783668,22.8425506117404,4,NA,NA,NA,NA,21.1010363753376,21.1090833888804,21.7557085695916,20.1736947703996,0
"YCL050C","APA1","APA1",2.77907793557391,2.23691462911203,23.5988930396028,23.8233765703596,23.4770427801644,23.5632549356362,23.5988930396028,23.8233765703596,23.4770427801644,23.5632549356362,4,NA,NA,NA,NA,21.3462162495588,21.1373820850403,21.2604652905274,19.6021919583407,0
"YML085C;YML124C","TUB1","TUB1",2.83392775895231,2.1951277308905,24.0053888026158,23.8255131773405,23.9977438882582,23.5434491364269,24.0053888026158,23.8255131773405,23.9977438882582,23.5434491364269,4,NA,NA,NA,NA,21.3049699115626,21.1965706921483,21.8164185563256,19.7184248087957,0
"YDR214W","AHA1","AHA1",1.58330427530721,2.17483759617915,22.8263475369497,22.7300753640641,22.6155793509515,22.8867697623372,22.8263475369497,22.7300753640641,22.6155793509515,22.8867697623372,4,NA,NA,NA,NA,21.2390439362297,21.4843520442498,21.5570397623583,20.445119170236,0
"YDR347W","MRP1","MRP1",1.48435089252627,2.132659186967,22.8931918976111,23.1783262663239,22.0077855909412,22.7914586280253,22.8931918976111,23.1783262663239,22.0077855909412,22.7914586280253,4,NA,NA,NA,NA,21.2118192871878,21.4493928922164,21.7862782318894,20.4858684015028,0
"YKL182W","FAS1","FAS1",1.62928645726802,2.11507492491398,22.7050585968197,22.7828278856774,22.7319404627005,22.7704396802107,22.7050585968197,22.7828278856774,22.7319404627005,22.7704396802107,4,NA,NA,NA,NA,21.2662192893272,21.073530159835,21.6818337955933,20.4515375515808,0
"YMR189W","GCV2","GCV2",1.46047022425405,2.0005409473671,22.6259139188879,21.9159027141647,22.6308092426822,22.6212926472129,22.6259139188879,21.9159027141647,22.6308092426822,22.6212926472129,4,NA,NA,NA,NA,21.2728157719009,21.111977625595,21.4729983306826,20.094245897753,0
"YHR020W","YHR020W","YHR020W",1.61005269791844,1.96353319674383,22.5224340269036,22.9474585874502,22.1861928445435,22.9203259570067,22.5224340269036,22.9474585874502,22.1861928445435,22.9203259570067,4,NA,NA,NA,NA,21.2130342468464,20.9947123945513,21.791434669169,20.1370193136636,0
"YIL075C","RPN2","RPN2",1.67405159402466,1.93495765495948,22.9593949667304,22.7502555500799,22.6237948831415,22.6166340920744,22.9593949667304,22.7502555500799,22.6237948831415,22.6166340920744,4,NA,NA,NA,NA,21.3234078431172,21.2592897380121,21.5621088208674,20.1090667139309,0
"YPL231W","FAS2","FAS2",1.3379778835827,1.91889047222462,22.4348664148802,22.5624399523367,22.2909772883669,22.1581695766202,22.4348664148802,22.5624399523367,22.2909772883669,22.1581695766202,4,NA,NA,NA,NA,21.2620780168781,21.202889211812,21.412119803076,20.2174546661072,0
