"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"sce00630","Glyoxylate and dicarboxylate metabolism","2/7","21/1396",0.00432725045144346,0.0493058674400698,0.0370720807820074,"855606/852979",2
"sce01200","Carbon metabolism","3/7","88/1396",0.0070436953485814,0.0493058674400698,0.0370720807820074,"855606/852934/852979",3
