"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"sce03008","Ribosome biogenesis in eukaryotes","12/42","45/468",0.000190255741827114,0.0041856263201965,0.00400538403846555,"856063/855118/852060/853029/855591/852702/853335/850422/851319/850883/856575/855884",12
"sce03018","RNA degradation","6/42","18/468",0.00300247759325746,0.0330272535258321,0.031605027297447,"851379/854034/853397/855417/854731/852702",6
