"Protein.IDs","my_label","Gene.names","difference_YKAF028_YKAF000","log10.pvalue_YKAF028_YKAF000","log2.LFQ.intensity.YKAF028_01","log2.LFQ.intensity.YKAF028_02","log2.LFQ.intensity.YKAF028_03","log2.LFQ.intensity.YKAF028_04","imputed.log2.LFQ.intensity.YKAF028_01","imputed.log2.LFQ.intensity.YKAF028_02","imputed.log2.LFQ.intensity.YKAF028_03","imputed.log2.LFQ.intensity.YKAF028_04","value_count_YKAF028","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","value_count_YKAF000"
"YOR303W","CPA1","CPA1",1.44938713877129,4.24106431926668,30.1910764638912,30.2860383614816,30.2110630801372,30.1013683313861,30.1910764638912,30.2860383614816,30.2110630801372,30.1013683313861,4,28.5922419591597,28.8202509437297,28.9426839835876,28.636820795334,28.5922419591597,28.8202509437297,28.9426839835876,28.636820795334,4
"YOL062C","APM4","APM4",1.68008788491254,4.15608206987413,25.3457717693446,25.328139102146,25.7847408672111,25.1922341098649,25.3457717693446,25.328139102146,25.7847408672111,25.1922341098649,4,NA,NA,NA,NA,23.6881657863691,24.0497156179652,23.5516386688838,23.6410142356984,0
"YBR246W","RRT2","RRT2",1.90151287377487,4.11364165786628,25.7759040023271,25.6948739031343,25.9141743319672,25.5473968045591,25.7759040023271,25.6948739031343,25.9141743319672,25.5473968045591,4,NA,NA,NA,NA,23.8133033225737,23.9603617228521,23.4704551921795,24.0821773092829,0
"YLR393W","ATP10","ATP10",1.55159010263961,4.04879168086975,28.2921523239142,28.342062321235,28.4283424721113,28.2396800270929,28.2921523239142,28.342062321235,28.4283424721113,28.2396800270929,4,26.9462586072753,26.7986001452435,26.5127992855567,26.8382186957196,26.9462586072753,26.7986001452435,26.5127992855567,26.8382186957196,4
"YDR359C","EAF1","EAF1",2.77815030220387,3.85890089360909,26.1528850088415,26.875021107883,27.0949666636773,26.7041140879457,26.1528850088415,26.875021107883,27.0949666636773,26.7041140879457,4,NA,NA,NA,NA,24.3469401023335,24.3125948339658,23.3631713191258,23.6916794041069,0
"YPL214C","THI6","THI6",2.20993864877236,3.78235516772819,25.6739521174354,26.0498867615426,26.34034835225,26.5023502424503,25.6739521174354,26.0498867615426,26.34034835225,26.5023502424503,4,NA,NA,NA,24.4994181969098,23.8480611085804,23.705911804689,23.6733917684097,24.4994181969098,1
"YDR458C","HEH2","HEH2",2.77047917038416,3.76775384035153,26.6239399690328,26.5447023654466,26.9383154017648,26.6375464710067,26.6239399690328,26.5447023654466,26.9383154017648,26.6375464710067,4,NA,NA,NA,NA,23.6535844953035,24.2279143410525,24.2735367704503,23.5075519189079,0
"R0040C","REP2","REP2",1.53302529875949,3.74432306741362,28.3553147984389,28.795476054979,28.8598796671932,28.7409830135601,28.3553147984389,28.795476054979,28.8598796671932,28.7409830135601,4,27.1022948454557,27.0430172678118,27.1882018643841,27.2860383614816,27.1022948454557,27.0430172678118,27.1882018643841,27.2860383614816,4
"YBR030W","RKM3","RKM3",1.72911070768667,3.60796399660736,25.681505019324,25.9007651173159,26.0407828457434,25.6955112297714,25.681505019324,25.9007651173159,26.0407828457434,25.6955112297714,4,NA,NA,NA,NA,23.6935650230828,24.1521762271437,24.1219994510118,24.4343806801697,0
"YDR086C","SSS1","SSS1",1.12500916502066,3.57668967591756,30.7959868887032,30.9256390970654,31.0457013039019,30.8440837141266,30.7959868887032,30.9256390970654,31.0457013039019,30.8440837141266,4,29.8809867747194,29.542095163406,29.9923995784933,29.6958928270957,29.8809867747194,29.542095163406,29.9923995784933,29.6958928270957,4
"YHR038W","RRF1","RRF1",1.08208523054136,3.53974575666467,25.3193791253452,25.1723408244008,25.3311840268245,25.1074923113879,25.3193791253452,25.1723408244008,25.3311840268245,25.1074923113879,4,NA,NA,NA,NA,24.1638592612556,24.2028013991485,23.8816104600995,24.3537842452893,0
"YDR519W","FPR2","FPR2",1.49737481440651,3.51436628514495,27.9761266219867,28.4503397320355,27.8889608623794,27.8040895539158,27.9761266219867,28.4503397320355,27.8889608623794,27.8040895539158,4,26.5292487130401,26.786062987479,26.373948143119,26.4407576690532,26.5292487130401,26.786062987479,26.373948143119,26.4407576690532,4
"YLR085C","ARP6","ARP6",1.80307372799628,3.44891879568475,25.6491627461484,25.6353060675942,25.804988072759,25.656982546999,25.6491627461484,25.6353060675942,25.804988072759,25.656982546999,4,NA,NA,NA,NA,23.8177815176388,23.8345694924797,23.6362028706332,24.2455906407638,0
"YDR435C","PPM1","PPM1",1.9871157706377,3.40717057297953,26.0456648553127,25.5247729233875,25.6113864310539,25.8221125409253,26.0456648553127,25.5247729233875,25.6113864310539,25.8221125409253,4,NA,23.9415427082415,NA,NA,24.2009120578732,23.9415427082415,23.2870868640695,23.6259320379444,1
"YJL024C","APS3","APS3",2.50280351790149,3.38806269059708,26.7667347265446,26.1626169043357,25.9793250558734,26.2446874177188,26.7667347265446,26.1626169043357,25.9793250558734,26.2446874177188,4,NA,NA,NA,NA,24.2385746457469,23.8242287441414,24.030692254502,23.0486543884761,0
"YDR243C","PRP28","PRP28",1.63128182632487,3.38348244158009,25.3342907461698,25.931027457219,25.8044958029754,25.4946656707272,25.3342907461698,25.931027457219,25.8044958029754,25.4946656707272,4,NA,NA,23.9035259047392,24.526714137315,23.8339803432319,23.7751319865058,23.9035259047392,24.526714137315,2
"YFR041C","ERJ5","ERJ5",2.49736135756303,3.34941132025981,26.0941008875656,26.1825869705869,26.440013068595,26.2336133870948,26.0941008875656,26.1825869705869,26.440013068595,26.2336133870948,4,NA,NA,NA,NA,23.624683904093,24.0983749518087,23.2149410200433,24.0228690076452,0
"YMR224C","MRE11","MRE11",1.20045232717232,3.29782877213369,24.725932445727,25.312851941828,25.1068935585091,25.188088648194,24.725932445727,25.312851941828,25.1068935585091,25.188088648194,4,NA,NA,NA,NA,24.1291023174061,23.9934977960609,23.5502043754623,23.8591527966394,0
"YNL168C","FMP41","FMP41",1.17451624989556,3.17061921844432,31.0632326433706,31.2101341818896,31.1831693257909,31.0960984358311,31.0632326433706,31.2101341818896,31.1831693257909,31.0960984358311,4,30.157980762113,29.7319184582336,29.8451312056451,30.1195391613084,30.157980762113,29.7319184582336,29.8451312056451,30.1195391613084,4
"YOR115C","TRS33","TRS33",1.28822041527519,3.14236923634713,27.9902097646517,27.51178944345,28.1364820073803,27.6352645458132,27.9902097646517,27.51178944345,28.1364820073803,27.6352645458132,4,26.5813277159571,26.1577495270153,26.8367750381199,26.5450118191022,26.5813277159571,26.1577495270153,26.8367750381199,26.5450118191022,4
"YJR008W","MHO1","MHO1",2.24036265260809,3.13668737693886,25.5359364692179,25.8627788441281,26.2411813417783,25.9304861420825,25.5359364692179,25.8627788441281,26.2411813417783,25.9304861420825,4,NA,NA,NA,NA,24.2320530474782,23.8120860117553,23.0249986168447,23.5397945106964,0
"YKL023C-A","YKL023C-A","YKL023C-A",2.22282362886275,3.1292698641456,25.7161248987294,26.3432490269759,26.5699755205137,26.1567856483076,25.7161248987294,26.3432490269759,26.5699755205137,26.1567856483076,4,NA,24.7555216857292,NA,NA,23.7577702429132,24.7555216857292,23.7863440188002,23.5952046316329,1
"YDL238C","GUD1","GUD1",1.05162338420192,3.00725802556497,24.8757242327645,25.0376236964381,24.5817586928209,24.9240197898053,24.8757242327645,25.0376236964381,24.5817586928209,24.9240197898053,4,NA,NA,NA,NA,24.0637138193858,24.0011857754359,23.5606764527092,23.5870568274902,0
"YGR120C","COG2","COG2",2.5644866839892,2.9507966842806,27.4052743189436,27.3309105884497,27.0002393799893,26.5262813235759,27.4052743189436,27.3309105884497,27.0002393799893,26.5262813235759,4,25.1855956415334,24.9097641990058,24.0901479644114,NA,25.1855956415334,24.9097641990058,24.0901479644114,23.819251070051,3
"YDR295C","HDA2","HDA2",1.3542214905301,2.90995773262464,25.3741140254295,25.43980704741,25.0864271745108,25.1966678568389,25.3741140254295,25.43980704741,25.0864271745108,25.1966678568389,4,NA,NA,NA,NA,23.908841433939,24.364920458342,23.5799845322023,23.8263837175855,0
"YNL202W","SPS19","SPS19",1.85444862086187,2.87359667085133,25.9666205658472,25.7614942186729,25.8606494045668,25.9433549005308,25.9666205658472,25.7614942186729,25.8606494045668,25.9433549005308,4,NA,NA,NA,NA,23.6105198495375,24.4707046426015,24.1451955696996,23.8879045443316,0
"YER038C","KRE29","KRE29",1.21810312803863,2.78273543246126,25.0990469307357,25.4614207426803,25.5299039961238,25.4095372556035,25.0990469307357,25.4614207426803,25.5299039961238,25.4095372556035,4,NA,NA,NA,NA,24.592576628562,24.1437589694844,23.7873692762485,24.103791538694,0
"YER005W","YND1","YND1",2.5873137075124,2.77953294183715,26.4703395070488,26.5410723852145,26.5314516649151,26.5781632789058,26.4703395070488,26.5410723852145,26.5314516649151,26.5781632789058,4,NA,NA,NA,NA,24.2415578650202,23.8963532639971,23.2761601749084,24.3577007021089,0
"YOL143C","RIB4","RIB4",1.19824709788284,2.71016527490027,32.6495662218514,32.7211837201865,32.7092553954167,32.6701464320158,32.6495662218514,32.7211837201865,32.7092553954167,32.6701464320158,4,31.2831151897975,31.5985913820384,31.2947177394646,31.7807390666385,31.2831151897975,31.5985913820384,31.2947177394646,31.7807390666385,4
"YGR002C","SWC4","SWC4",1.43199739677764,2.6675874678524,25.2886982599301,25.6418515437597,25.5252211277221,25.4386971965661,25.2886982599301,25.6418515437597,25.5252211277221,25.4386971965661,4,NA,NA,NA,NA,23.5902796917771,24.0655109032938,24.0112728945093,24.4994150512873,0
"YDL202W","MRPL11","MRPL11",1.0680629463143,2.62462318783003,27.4124799153719,27.4100550814084,27.2928982996192,27.4179611636001,27.4124799153719,27.4100550814084,27.2928982996192,27.4179611636001,4,26.2141566395833,26.0703216142758,26.3203091741114,26.6563552467719,26.2141566395833,26.0703216142758,26.3203091741114,26.6563552467719,4
"YBL067C","UBP13","UBP13",1.16632263918194,2.61503211442516,25.2589325841353,25.1351221325246,25.0366599302732,25.2228037451959,25.2589325841353,25.1351221325246,25.0366599302732,25.2228037451959,4,NA,NA,NA,NA,24.0866041756371,24.1847680412745,24.1602411778485,23.5566144406411,0
"YDR328C","SKP1","SKP1",1.70268275340463,2.59231492827521,30.0115865984133,30.5177515845835,30.7237894804089,30.569280238801,30.0115865984133,30.5177515845835,30.7237894804089,30.569280238801,4,28.6829117752156,29.5038519359746,28.4154649418255,28.4094482355724,28.6829117752156,29.5038519359746,28.4154649418255,28.4094482355724,4
"YOR319W","HSH49","HSH49",1.47983598892698,2.55589236936489,25.9796521407446,25.1273885886649,25.2479677749255,25.1148565705337,25.9796521407446,25.1273885886649,25.2479677749255,25.1148565705337,4,NA,NA,NA,NA,23.745265603581,23.7433518194008,24.0212638757402,24.0406398204389,0
"YGL084C","GUP1","GUP1",1.20272486293081,2.51727335447341,26.9340460729304,27.3315086675963,26.703322123585,27.2194656020213,26.9340460729304,27.3315086675963,26.703322123585,27.2194656020213,4,25.3976083126699,26.1070532502425,26.2188561569211,25.6539252945762,25.3976083126699,26.1070532502425,26.2188561569211,25.6539252945762,4
"YDR383C","NKP1","NKP1",1.08873016752893,2.32676716915843,25.2590763039114,24.8492390036859,24.9532703693959,24.9118224153124,25.2590763039114,24.8492390036859,24.9532703693959,24.9118224153124,4,NA,NA,NA,NA,24.3708185838199,23.4900432942326,23.9715137497699,23.7861117943675,0
"YGL220W","FRA2","FRA2",2.00538978830356,2.31345451962973,26.6963074923476,26.3206362709521,26.6346415756527,25.9518929675367,26.6963074923476,26.3206362709521,26.6346415756527,25.9518929675367,4,NA,NA,NA,25.388933030721,24.2919578160294,24.0411370902927,23.8598912162318,25.388933030721,1
"YJR062C","NTA1","NTA1",1.43338533455899,2.26480443666567,28.6244978557532,28.7421402040653,28.7560182206883,28.8324957398514,28.6244978557532,28.7421402040653,28.7560182206883,28.8324957398514,4,27.400151886331,26.6829787293885,27.5322248771505,27.6062551892522,27.400151886331,26.6829787293885,27.5322248771505,27.6062551892522,4
"YHR199C","AIM46","AIM46",1.98473130735018,2.25694462036805,26.9337084819517,27.185935850765,27.1960111695508,27.4158678504887,26.9337084819517,27.185935850765,27.1960111695508,27.4158678504887,4,24.2664943282146,25.3436387316161,25.6221812144476,25.5602838490772,24.2664943282146,25.3436387316161,25.6221812144476,25.5602838490772,4
"YOR308C","SNU66","SNU66",1.83429127760591,2.23351505329776,26.1568242158228,26.0881067624384,26.2573147493385,24.8920339434267,26.1568242158228,26.0881067624384,26.2573147493385,24.8920339434267,4,NA,NA,NA,NA,24.4395029502215,23.872474155818,23.8833570141217,23.8617804404416,0
"YMR117C","SPC24","SPC24",2.19573932146507,2.1575124663468,25.9554892179429,26.5703519915811,26.7481682758591,26.3646281602773,25.9554892179429,26.5703519915811,26.7481682758591,26.3646281602773,4,25.2827728465822,NA,NA,NA,25.2827728465822,23.900533442803,23.3935542104291,24.278819859986,1
"YGL031C","RPL24A","RPL24A",2.94470767996527,2.05033875033673,27.1238613837949,28.8492688357812,29.2511503778957,29.3534440482203,27.1238613837949,28.8492688357812,29.2511503778957,29.3534440482203,4,24.1623864111853,26.6881916045273,26.4283025331525,25.520013376966,24.1623864111853,26.6881916045273,26.4283025331525,25.520013376966,4
"YLR177W","YLR177W","YLR177W",1.65977809076949,1.96365987901088,NA,25.9552674865906,25.8662030104191,25.8362694164747,24.4644167780354,25.9552674865906,25.8662030104191,25.8362694164747,3,NA,NA,NA,NA,23.9504261123874,24.3441579524445,23.1623596565263,24.0261006070836,0
"YAL047C","SPC72","SPC72",1.24604152368993,1.92804389379048,25.6127929231037,25.0491805050472,25.7513389230725,25.8720877266909,25.6127929231037,25.0491805050472,25.7513389230725,25.8720877266909,4,NA,24.7737428869186,24.6859750929731,NA,24.2685587971915,24.7737428869186,24.6859750929731,23.5729572060714,2
"YDL081C","RPP1A","RPP1A",1.6774440811912,1.90132676149426,32.5900924831347,32.3441648776446,32.6553148272992,32.0374770778953,32.5900924831347,32.3441648776446,32.6553148272992,32.0374770778953,4,31.6006307779676,30.6813542140885,29.856113882441,30.7791740667118,31.6006307779676,30.6813542140885,29.856113882441,30.7791740667118,4
"YMR070W","MOT3","MOT3",1.36472421991937,1.86077717531457,25.7176159754132,25.5669456981755,25.2694936952843,25.3129211673763,25.7176159754132,25.5669456981755,25.2694936952843,25.3129211673763,4,NA,NA,NA,NA,24.0119729896223,24.4948622182365,23.3051686949935,24.5960757537194,0
"YOR262W","GPN2","GPN2",1.52021513858941,1.83230453827993,25.2126361979225,25.6392590000228,25.3408576645704,25.6130178346391,25.2126361979225,25.6392590000228,25.3408576645704,25.6130178346391,4,NA,NA,NA,NA,24.674741671525,24.0473194524654,23.0758422060522,23.9270068127547,0
"YNL180C","RHO5","RHO5",1.24445379508599,1.7517595143321,24.9120509248624,25.4537185024999,25.390475476175,25.353027528771,24.9120509248624,25.4537185024999,25.390475476175,25.353027528771,4,NA,NA,NA,NA,24.3681786554966,24.5129367035003,24.0585508534468,23.1917910395208,0
"YMR135C","GID8","GID8",1.69988851320698,1.74348229991018,25.9389883528961,NA,25.9914213317234,25.8017853125968,25.9389883528961,24.2635435868132,25.9914213317234,25.8017853125968,3,NA,NA,NA,NA,24.193914859272,24.1019072992308,23.4713563097296,23.4290060629691,0
"YML019W","OST6","OST6",1.342150557109,1.71674450268417,NA,25.3005463942575,25.4991444378483,25.073205716677,24.1360886366394,25.3005463942575,25.4991444378483,25.073205716677,3,NA,NA,NA,NA,24.4250773843697,23.7656636791129,23.0279424840524,23.4216994094512,0
"YDL067C","COX9","COX9",1.82517728219894,1.71398536680088,26.7482962594512,26.1160472405113,26.412932099999,26.3670304838035,26.7482962594512,26.1160472405113,26.412932099999,26.3670304838035,4,NA,25.8112988376919,NA,NA,24.126464168708,25.8112988376919,23.8854403042416,24.5203936443276,1
"YGR075C","PRP38","PRP38",1.13563298918789,1.70176216790773,25.8023524727162,24.7714777825041,24.685868187079,24.7408286513393,25.8023524727162,24.7714777825041,24.685868187079,24.7408286513393,4,NA,NA,NA,NA,24.4742054650291,23.5657843380193,23.4111815809589,24.0068237528797,0
"YOR385W","YOR385W","YOR385W",1.49229583761061,1.61136251205478,25.6494368820568,25.7078568314911,25.9273018072853,25.6862690433414,25.6494368820568,25.7078568314911,25.9273018072853,25.6862690433414,4,25.2800488773522,NA,NA,NA,25.2800488773522,23.8377905350001,23.65072313002,24.2331186713598,1
"YML025C","YML6","YML6",2.10544495783557,1.58489262884094,26.4665172610266,26.2250494145954,26.1000501538968,26.2698860081911,26.4665172610266,26.2250494145954,26.1000501538968,26.2698860081911,4,25.6986936465932,NA,NA,NA,25.6986936465932,23.9085671260887,23.4674837877016,23.564978445984,1
"YPL152W","RRD2","RRD2",2.37631655628472,1.57908310881547,27.3309960435091,26.3099934895495,26.3163091566166,26.2929333948572,27.3309960435091,26.3099934895495,26.3163091566166,26.2929333948572,4,NA,25.9904261905509,NA,NA,24.1245649794858,25.9904261905509,23.5291898798827,23.1007848094741,1
"YKR076W","ECM4","ECM4",1.95226579268544,1.57468061467412,26.2525586075335,26.4580912826298,NA,26.3056168938385,26.2525586075335,26.4580912826298,24.3106243775907,26.3056168938385,3,NA,NA,NA,NA,23.9821135942222,23.9915985947226,24.1004521423913,23.4436636595145,0
"YMR244C-A","COA6","COA6",1.49939789815943,1.56361182064932,NA,25.5405847411196,25.8866255860825,25.8908750590838,24.1586602547543,25.5405847411196,25.8866255860825,25.8908750590838,3,NA,NA,NA,NA,23.9822218729216,24.3494136553453,23.4402522753709,23.7072662447648,0
"YCL010C","SGF29","SGF29",2.32745844612116,1.56127101354308,26.2238349782926,26.8957361300059,26.6401696791343,NA,26.2238349782926,26.8957361300059,26.6401696791343,24.1215812463116,3,NA,NA,NA,NA,23.9300629455971,24.1974341191007,23.3108177270561,23.1331734575059,0
"YLR052W","IES3","IES3",1.72114813363726,1.51955696523051,26.310288258589,26.6532146477426,26.2794113629623,26.5732590918808,26.310288258589,26.6532146477426,26.2794113629623,26.5732590918808,4,NA,NA,26.0594906892783,NA,24.1343519330886,24.1148300483878,26.0594906892783,24.622908155871,1
"YLR385C","SWC7","SWC7",2.02101303776226,1.40623643550962,NA,26.6396178210264,26.8162885818846,26.090289326897,24.1261717408868,26.6396178210264,26.8162885818846,26.090289326897,3,NA,NA,NA,NA,24.0474071105122,24.0338053889387,23.1908915766215,24.3162112435734,0
"YHL018W","YHL018W","YHL018W",2.40556910342784,1.40358406526467,27.1359440806433,26.734666418829,NA,26.6058314695249,27.1359440806433,26.734666418829,24.0967226096174,26.6058314695249,3,NA,NA,NA,NA,23.9054846874756,23.6029115553872,23.7389165772802,23.7035753447602,0
"YLR245C","CDD1","CDD1",2.37073790988669,1.37180021846064,27.778876524708,28.0167488747576,27.7781872443748,27.9003505431542,27.778876524708,28.0167488747576,27.7781872443748,27.9003505431542,4,NA,26.6603054126902,26.746631586517,NA,24.4824702774638,26.6603054126902,26.746631586517,24.1018042707769,2
"YFL041W","FET5","FET5",-4.05896081187636,7.30830751237987,NA,NA,NA,NA,23.5962869769512,23.8738192872309,23.716675035864,23.865856372136,0,27.6075256022659,27.9475968110112,27.9671924790549,27.7661660273555,27.6075256022659,27.9475968110112,27.9671924790549,27.7661660273555,4
"YKL168C","KKQ8","KKQ8",-4.81087348422995,6.3074669157122,NA,NA,NA,NA,23.789359213146,24.3724772589336,24.2607368298283,24.1667638112716,0,28.8120092172121,28.8329785493236,29.1215660436168,29.0662772399468,28.8120092172121,28.8329785493236,29.1215660436168,29.0662772399468,4
"YLR452C","SST2","SST2",-1.08095531351845,5.80790450616602,26.8677353473033,27.0324411217992,26.8509086517662,26.939773066019,26.8677353473033,27.0324411217992,26.8509086517662,26.939773066019,4,28.1043460828334,27.9918862167668,27.9055815578989,28.0128655834624,28.1043460828334,27.9918862167668,27.9055815578989,28.0128655834624,4
"YLR088W","GAA1","GAA1",-2.74715366934269,5.58502970465194,NA,NA,NA,NA,24.3593905240812,23.9692857540273,24.3035023803389,23.9662944411558,0,27.1991979972103,26.9255825085839,26.6332562336595,26.8290510375203,27.1991979972103,26.9255825085839,26.6332562336595,26.8290510375203,4
"YOR256C","TRE2","TRE2",-2.65174970870146,5.29638801320555,NA,NA,NA,NA,24.0801979824693,23.6229950821505,23.5129686941854,23.7798198130071,0,26.7169883414739,26.1162654234547,26.3835708854399,26.3861557562497,26.7169883414739,26.1162654234547,26.3835708854399,26.3861557562497,4
"YLR187W","SKG3","SKG3",-4.57368354484435,5.10482604225066,NA,NA,NA,NA,23.6774867023146,23.3484442830063,23.8437365001783,22.79044797299,0,27.650752009806,27.9633386834848,28.4749097816117,27.8658491629642,27.650752009806,27.9633386834848,28.4749097816117,27.8658491629642,4
"YDL002C","NHP10","NHP10",-2.10013721929645,5.00778187126831,NA,NA,NA,NA,23.8937095078332,23.8433417319749,23.4656789117492,23.9534570625036,0,26.2020040698809,25.7030316276898,25.8285911218147,25.8231092718613,26.2020040698809,25.7030316276898,25.8285911218147,25.8231092718613,4
"YML102W","CAC2","CAC2",-2.12545767885835,4.90597675974282,NA,NA,NA,NA,23.6298939547826,23.3088222469347,23.5379709705696,23.7567711796038,0,25.6892585880582,25.5554646873501,25.6862423230554,25.8043234688605,25.6892585880582,25.5554646873501,25.6862423230554,25.8043234688605,4
"YDR363W-A","SEM1","SEM1",-2.81350364457422,4.67702159344231,NA,NA,NA,NA,23.200699890574,23.3201083237583,23.298094682731,23.9336075956105,0,26.4893921817879,26.3703437913162,25.9462809208455,26.2005081770209,26.4893921817879,26.3703437913162,25.9462809208455,26.2005081770209,4
"YNL316C","PHA2","PHA2",-3.08118821022911,4.42775536377526,NA,NA,NA,NA,24.0536328515071,24.3051352131765,24.4168070063524,23.5183889997643,0,27.3435031941154,26.8121316610943,27.0718359755744,27.3912460809327,27.3435031941154,26.8121316610943,27.0718359755744,27.3912460809327,4
"YHR077C","NMD2","NMD2",-2.1151070055478,4.36629986170759,NA,NA,NA,NA,24.1109944844885,24.0128904881476,23.9690280437115,23.4605783141325,0,26.3389383172425,25.9281832841395,25.6822822540596,26.0645154972295,26.3389383172425,25.9281832841395,25.6822822540596,26.0645154972295,4
"YNL133C","FYV6","FYV6",-2.05668771513078,4.3556239042156,NA,NA,NA,NA,23.9596164186127,23.7554947138963,23.4911623022828,23.6348546793164,0,25.4386971965661,25.6854404842659,26.1120546219706,25.8316866718287,25.4386971965661,25.6854404842659,26.1120546219706,25.8316866718287,4
"YNL169C","PSD1","PSD1",-1.52178618873918,4.32649062278238,NA,NA,NA,NA,23.6910624085345,23.6221651152487,23.6284164007604,23.8984067902592,0,25.406685886599,24.9588553454979,25.3607158325594,25.2009384051032,25.406685886599,24.9588553454979,25.3607158325594,25.2009384051032,4
"YJL047C","RTT101","RTT101",-1.65158451907251,4.24514062232543,NA,NA,NA,NA,23.5947614579288,23.7760216597148,23.7452027545807,23.2435399748406,0,25.0797705684322,25.0581285073385,25.4548796000756,25.3730852475087,25.0797705684322,25.0581285073385,25.4548796000756,25.3730852475087,4
"YPL232W","SSO1","SSO1",-1.09829168875799,4.20694353954839,29.0720660602844,28.901444300794,28.7601493796008,28.7273485021345,29.0720660602844,28.901444300794,28.7601493796008,28.7273485021345,4,30.0924484311635,29.7564795903742,30.0789007104422,29.9263462658658,30.0924484311635,29.7564795903742,30.0789007104422,29.9263462658658,4
