"Protein.IDs","my_label","Gene.names","difference_YKAF009_YKAF000","log10.pvalue_YKAF009_YKAF000","log2.LFQ.intensity.YKAF009_01","log2.LFQ.intensity.YKAF009_02","log2.LFQ.intensity.YKAF009_03","log2.LFQ.intensity.YKAF009_04","imputed.log2.LFQ.intensity.YKAF009_01","imputed.log2.LFQ.intensity.YKAF009_02","imputed.log2.LFQ.intensity.YKAF009_03","imputed.log2.LFQ.intensity.YKAF009_04","value_count_YKAF009","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","value_count_YKAF000"
"YHR003C","TCD1","TCD1",-2.06907218923131,3.42769799451203,NA,NA,NA,NA,25.4201092868551,25.2593003052805,24.9273044345768,24.8980684081642,0,27.1720737187152,27.2555690491627,27.2043383017607,27.1490901221633,27.1720737187152,27.2555690491627,27.2043383017607,27.1490901221633,4
"YJR047C","ANB1","ANB1",-1.70131457678616,3.34092716849086,26.4229406871393,26.3510737526161,25.7864369525844,26.3057038602828,26.4229406871393,26.3510737526161,25.7864369525844,26.3057038602828,4,28.3946024246417,28.0224749145561,27.674517938318,27.5798182822515,28.3946024246417,28.0224749145561,27.674517938318,27.5798182822515,4
"YFL047W","RGD2","RGD2",-1.19033228685716,3.26171525808376,27.7546810062894,28.0073685791532,27.8928446089336,27.3892777626818,27.7546810062894,28.0073685791532,27.8928446089336,27.3892777626818,4,29.2151199924985,28.7284842398068,28.8531120128331,29.0087848593482,29.2151199924985,28.7284842398068,28.8531120128331,29.0087848593482,4
"YKL062W","MSN4","MSN4",-2.09583314509119,3.10589048295433,NA,NA,NA,NA,24.6282285507706,25.1501123467634,25.0610760139777,24.0719076660517,0,26.6508889333614,26.8367750381199,27.4348377886848,26.372155397762,26.6508889333614,26.8367750381199,27.4348377886848,26.372155397762,4
"YBL016W","FUS3","FUS3",-2.11150727240974,3.03196033453969,NA,NA,NA,NA,25.7121980303771,24.8756789964781,25.1953338050148,25.0406370592184,0,27.2885926621083,27.2190962720888,27.3995816028277,27.3626064437025,27.2885926621083,27.2190962720888,27.3995816028277,27.3626064437025,4
"YHR103W","SBE22","SBE22",-1.6289856360825,2.95207868815997,NA,NA,26.0183947870262,NA,25.710280395352,25.6493717403725,26.0183947870262,25.0125579954284,1,27.5011963657157,27.2246263179868,27.3657797728097,26.814945005997,27.5011963657157,27.2246263179868,27.3657797728097,26.814945005997,4
"YCR094W","CDC50","CDC50",-1.84620199904906,2.94276198090642,NA,NA,NA,25.6794392928984,24.9453636095201,25.2673225712605,24.8258369539796,25.6794392928984,1,26.9202532560963,27.1991043673929,27.0545518234049,26.9288609769607,26.9202532560963,27.1991043673929,27.0545518234049,26.9288609769607,4
"YOR212W","STE4","STE4",-1.70085289753587,2.69198021663417,NA,NA,NA,NA,25.2499204802434,25.1234101631203,24.5842759721506,25.4717065102766,0,26.8394206411701,26.6888585617029,26.8015633196682,26.9028821933931,26.8394206411701,26.6888585617029,26.8015633196682,26.9028821933931,4
"YDR175C","RSM24","RSM24",-2.63849217156996,2.68850470326801,NA,NA,NA,NA,25.3876613516264,25.2765401175685,25.1649810904961,23.9832599258662,0,27.430537413884,27.35598683527,27.8366546680859,27.743232254597,27.430537413884,27.35598683527,27.8366546680859,27.743232254597,4
"YMR167W","MLH1","MLH1",-2.59589396564558,2.50234508068555,NA,NA,NA,NA,25.6021570177348,25.1922361812113,25.192909722027,23.8663292441686,0,27.0945640417419,27.7950115036722,27.6545126805412,27.6931198017687,27.0945640417419,27.7950115036722,27.6545126805412,27.6931198017687,4
"YBR002C","RER2","RER2",-1.16056904517195,2.42576108558407,NA,NA,NA,NA,25.7137591276945,25.0947820929639,25.0304511636007,24.9919168101541,0,26.5414860146205,26.2798009885634,26.2912829950929,26.3606153768242,26.5414860146205,26.2798009885634,26.2912829950929,26.3606153768242,4
"YGL066W","SGF73","SGF73",-1.15815430454662,2.29163638280835,NA,NA,NA,NA,25.1733710351687,24.7489133444138,24.8446013763551,25.6517891357313,0,26.6183492042727,26.3479692220573,26.2827198313366,25.8022538521887,26.6183492042727,26.3479692220573,26.2827198313366,25.8022538521887,4
"YMR173W","DDR48","DDR48",-3.35729853551834,2.17313226756833,NA,27.0241143108677,26.7408543795231,NA,25.0778010844827,27.0241143108677,26.7408543795231,25.0797646516167,2,29.3535071467387,29.3084753424654,29.1215166413279,29.5682294380316,29.3535071467387,29.3084753424654,29.1215166413279,29.5682294380316,4
"YPR168W","NUT2","NUT2",-1.45460932048977,2.11709363185916,NA,NA,NA,NA,24.6973867814651,24.901662973039,24.7391886911772,25.0650637274656,0,NA,26.3851849147874,26.5084383391426,26.7596415671911,25.5684746339848,26.3851849147874,26.5084383391426,26.7596415671911,3
"YGR129W","SYF2","SYF2",-1.72011424611434,2.01199565329187,NA,NA,26.0936980239063,NA,24.9270373679576,25.5677650844032,26.0936980239063,24.4741198815935,1,27.3941935322429,27.0984848208941,26.9554892179429,26.494909771238,27.3941935322429,27.0984848208941,26.9554892179429,26.494909771238,4
"YLR452C","SST2","SST2",-3.38240395142995,1.99233055494617,NA,NA,27.4285421503224,NA,24.9326408738188,25.0604683667637,27.4285421503224,24.7068403587846,1,29.3790237892722,28.7910101754077,28.9294819158512,28.5585916748782,29.3790237892722,28.7910101754077,28.9294819158512,28.5585916748782,4
"YOR283W","YOR283W","YOR283W",-2.00765417228557,1.96592689766283,27.9005232968664,28.6334641197821,28.7332122681904,27.1287852624342,27.9005232968664,28.6334641197821,28.7332122681904,27.1287852624342,4,30.1881311053064,30.0563361051466,30.2647239196348,29.9174105063275,30.1881311053064,30.0563361051466,30.2647239196348,29.9174105063275,4
"YPL153C","RAD53","RAD53",-1.34252909084444,1.93552239985377,NA,NA,NA,NA,25.7435725433331,25.2711484412327,24.7981777831891,24.9504083434695,0,NA,26.7988473090338,26.945812263381,26.7212978206999,25.6674660814874,26.7988473090338,26.945812263381,26.7212978206999,3
"YIL036W","CST6","CST6",-1.59003093092166,1.90387551284779,NA,26.2320218058886,NA,NA,24.7867298129483,26.2320218058886,24.8647799981004,25.3190481723666,1,27.1862192971867,26.7197322263619,26.9713649769442,26.6853870124977,27.1862192971867,26.7197322263619,26.9713649769442,26.6853870124977,4
"YDR210W-B;YFL002W-A;YGR161W-B;YLR410W-B;YOR192C-B;YOR343W-B;YDR034C-D;YBL100W-B;YCL019W;YLR410W-A;YOR343W-A;YOR192C-A;YDR210W-A;YGR161W-A;YFL002W-B;YCL020W;YBL100W-A;YDR034C-C","YDR210W-B","YDR210W-B",-3.58069043228318,1.89175082019817,NA,NA,27.4856969129251,NA,25.3324679442361,24.9702738663812,27.4856969129251,24.0476178400158,1,29.4763012252568,28.5209950086518,29.1844941364425,28.9770279223397,29.4763012252568,28.5209950086518,29.1844941364425,28.9770279223397,4
"YIL015W","BAR1","BAR1",-1.86585125188699,1.86974373535515,NA,NA,NA,NA,25.212570864878,25.2224345425804,24.8712510019792,24.9335792233025,0,NA,26.9960418980776,27.6551271307963,27.1865971391429,25.8654744722713,26.9960418980776,27.6551271307963,27.1865971391429,3
"YGR120C","COG2","COG2",-1.47030380799125,1.8658659606556,NA,NA,NA,25.9457676213956,25.5481840132077,25.1769355063862,25.0331273577406,25.9457676213956,1,27.735893227853,27.1235654159939,26.4761930499793,26.2495780368689,27.735893227853,27.1235654159939,26.4761930499793,26.2495780368689,4
"YDL234C","GYP7","GYP7",-1.75290956665094,1.85607489912568,NA,NA,26.2571528660311,NA,25.2809942771974,25.5304834057656,26.2571528660311,24.514710620596,1,27.1254388540986,27.3637763771871,27.154604907226,26.9511592976821,27.1254388540986,27.3637763771871,27.154604907226,26.9511592976821,4
"YDL161W","ENT1","ENT1",-1.65045274950771,1.84192208425671,NA,26.2402352406254,NA,NA,25.2721898290903,26.2402352406254,24.9955203037868,24.6177948435623,1,27.0229510602678,27.1399492629344,26.7305263172246,26.8341245746688,27.0229510602678,27.1399492629344,26.7305263172246,26.8341245746688,4
"YER141W","COX15","COX15",-1.43164149519802,1.82849518528124,NA,NA,NA,NA,24.6163312064818,25.2525187339995,24.9204421539226,25.3750356285813,0,26.8042742267607,NA,26.755190567457,26.8507894552493,26.8042742267607,25.4806394543102,26.755190567457,26.8507894552493,3
"YHR084W","STE12","STE12",-2.46942311093845,1.81624710089744,NA,NA,26.8809867747194,NA,24.826781831445,24.8159821198512,26.8809867747194,24.8714303117764,1,27.7947636817974,27.6982962281873,27.6939838303358,28.0858297412254,27.7947636817974,27.6982962281873,27.6939838303358,28.0858297412254,4
"YER008C","SEC3","SEC3",-2.4448414740295,1.74532239932341,NA,NA,27.4475837163278,NA,25.5616316244846,25.4515321110191,27.4475837163278,24.8123395257192,1,28.3822024876938,28.1822933365537,28.6961084679009,27.7918485815204,28.3822024876938,28.1822933365537,28.6961084679009,27.7918485815204,4
"YPL020C","ULP1","ULP1",-1.48582701170261,1.74524660157801,25.8609571845607,NA,NA,NA,25.8609571845607,25.2023005898119,24.7720911513189,24.1997316492315,1,26.1967804017955,26.4484347058138,26.8401413280759,26.4930321860483,26.1967804017955,26.4484347058138,26.8401413280759,26.4930321860483,4
"YLR068W","FYV7","FYV7",-2.13016039752818,1.67369439237154,NA,NA,27.2190962720888,NA,24.9721893185484,25.5303920245593,27.2190962720888,25.0872457021702,1,27.54576307318,28.2659759486355,27.5915644617542,27.9262614239098,27.54576307318,28.2659759486355,27.5915644617542,27.9262614239098,4
"YDR339C","FCF1","FCF1",-1.37193880547745,1.63852366323696,NA,NA,NA,NA,25.1858544898857,25.1684903342991,25.222333648161,24.3257663727347,0,NA,26.7452215152821,26.7207761446715,26.6571734103331,25.2670289967036,26.7452215152821,26.7207761446715,26.6571734103331,3
"YNL217W","YNL217W","YNL217W",-1.64572007923669,1.60875529398781,NA,NA,26.5980411381662,NA,25.6580123060653,25.0315913028126,26.5980411381662,24.7440038049841,1,27.2695471987812,27.3553988201647,27.0621906100708,26.9273922399583,27.2695471987812,27.3553988201647,27.0621906100708,26.9273922399583,4
"YDR231C","COX20","COX20",-2.14524941600746,1.59210387308177,NA,27.1171378254135,26.8791178471927,NA,25.3154733233238,27.1171378254135,26.8791178471927,24.777574069673,2,27.7955070197481,27.6827108940511,28.8104165003477,28.3816663154858,27.7955070197481,27.6827108940511,28.8104165003477,28.3816663154858,4
"YLR086W","SMC4","SMC4",-1.50570294503836,1.58614002996572,NA,NA,26.9768367844627,NA,25.5824631099784,25.4028724820341,26.9768367844627,25.303398895128,1,27.2000403922365,27.6545126805412,27.3319357152391,27.1018942637397,27.2000403922365,27.6545126805412,27.3319357152391,27.1018942637397,4
"YDR288W","NSE3","NSE3",-4.48380670466673,1.5646404589037,NA,NA,29.4681072091201,NA,25.7223702163688,25.5889981422782,29.4681072091201,24.3100970479681,1,30.6367689473873,30.7009932108769,30.8864918613545,30.8005454147833,30.6367689473873,30.7009932108769,30.8864918613545,30.8005454147833,4
"YDL045W-A","MRP10","MRP10",-1.32934726281092,1.55448633200111,NA,NA,NA,NA,25.7224556079164,25.356166050484,25.1652225642011,24.1097684630253,0,26.6460888598777,26.3636260103059,26.3933099289555,26.2679769377314,26.6460888598777,26.3636260103059,26.3933099289555,26.2679769377314,4
"YKL207W","EMC3","EMC3",-2.60259195143218,1.5364506609867,NA,NA,27.6160366871365,NA,25.6854472816923,24.6146156237913,27.6160366871365,24.9117962722739,1,28.1530106888259,28.6397213105025,28.1913589022321,28.2541727690623,28.1530106888259,28.6397213105025,28.1913589022321,28.2541727690623,4
"YLR442C","SIR3","SIR3",-1.53651042295789,1.5305860972956,NA,26.223779752345,26.4068480472926,NA,24.9448554308608,26.223779752345,26.4068480472926,25.2719567695776,2,26.3828126566663,28.2744877114082,26.9090774738643,27.4271038499687,26.3828126566663,28.2744877114082,26.9090774738643,27.4271038499687,4
"YDR490C","PKH1","PKH1",-1.52403175902791,1.52585740692088,NA,NA,26.4643218872614,NA,25.0418149856417,25.0278680643073,26.4643218872614,24.6101655113904,1,26.5586500587653,26.9230904153999,26.9636694124912,26.7948875980561,26.5586500587653,26.9230904153999,26.9636694124912,26.7948875980561,4
"YKL160W","ELF1","ELF1",-2.11933836481623,1.51749499251946,NA,26.9840279384423,NA,NA,24.7195102786753,26.9840279384423,24.8909398944225,24.5124095629838,1,27.8002676796702,27.0717337039236,27.4247034916297,27.2875362585652,27.8002676796702,27.0717337039236,27.4247034916297,27.2875362585652,4
"YDR507C","GIN4","GIN4",-1.3091669092909,1.50445384032766,29.1368975407086,28.4990683844446,28.7995267912005,27.4189262846357,29.1368975407086,28.4990683844446,28.7995267912005,27.4189262846357,4,30.152188736772,29.8826346775719,29.5892442985113,29.4670189252978,30.152188736772,29.8826346775719,29.5892442985113,29.4670189252978,4
"YFR028C","CDC14","CDC14",-1.78223155394646,1.49939842857908,NA,NA,27.3392612179899,NA,25.2842378474795,25.4221886575807,27.3392612179899,25.2173303842409,1,28.2288975710486,27.5637640665071,27.2747098592985,27.3245728262225,28.2288975710486,27.5637640665071,27.2747098592985,27.3245728262225,4
"YBL085W","BOI1","BOI1",-1.41291747629068,1.49045972314989,NA,26.5261619038284,26.5413087593961,NA,25.3125407562527,26.5261619038284,26.5413087593961,25.0668709714747,2,27.3297136858286,27.2345272950443,27.5157042891506,27.0186070260911,27.3297136858286,27.2345272950443,27.5157042891506,27.0186070260911,4
"YBR231C","SWC5","SWC5",-1.55353852801741,1.46686067214864,NA,NA,27.0154201570221,NA,25.2510628555925,25.0579506600103,27.0154201570221,25.3458817703804,1,27.5403778119997,26.9365193292752,27.5363071037841,26.8712653100159,27.5403778119997,26.9365193292752,27.5363071037841,26.8712653100159,4
"YBR233W","PBP2","PBP2",-2.62356477209729,1.46507123591304,NA,NA,NA,NA,24.8502703559724,24.6510705929317,24.7843431769761,24.0423205436357,0,NA,27.8801110163868,28.064351026623,27.885532168195,24.9922695467004,27.8801110163868,28.064351026623,27.885532168195,3
"YBR275C","RIF1","RIF1",-3.30260810026712,1.4324754977017,NA,NA,28.4460853857782,NA,25.1068144760696,25.508963112571,28.4460853857782,24.0500162009082,1,28.641582852749,29.1730989443305,29.0312319758437,29.4763978034723,28.641582852749,29.1730989443305,29.0312319758437,29.4763978034723,4
"YGR152C","RSR1","RSR1",-1.73870320379952,1.42703948674787,NA,NA,26.7059603158551,NA,24.9290275142626,25.3564589723394,26.7059603158551,24.363679677385,1,26.7931518011319,27.1562455948093,27.2321499291201,27.1283919699787,26.7931518011319,27.1562455948093,27.2321499291201,27.1283919699787,4
"YDR310C","SUM1","SUM1",-2.46426795329635,1.41127742479181,25.4340901258009,NA,27.6452643841675,NA,25.4340901258009,25.03897725674,27.6452643841675,24.3997984273202,2,28.2018638957962,28.1404856986378,28.1594732634981,27.8733791492819,28.2018638957962,28.1404856986378,28.1594732634981,27.8733791492819,4
"YLR319C","BUD6","BUD6",-1.60530230954033,1.40944335872522,NA,NA,26.7297487237594,27.7285815471603,25.8472420594163,25.6693973183563,26.7297487237594,27.7285815471603,2,28.3150136717432,27.7944538445776,28.2020975117049,28.084613858828,28.3150136717432,27.7944538445776,28.2020975117049,28.084613858828,4
"YDR468C","TLG1","TLG1",-2.1066027114638,1.39703801068405,NA,27.7932138298544,26.0709971339412,NA,25.576006185515,27.7932138298544,26.0709971339412,24.7012039313371,2,28.9048067253952,28.0141966549507,27.5627456250282,28.0860829211289,28.9048067253952,28.0141966549507,27.5627456250282,28.0860829211289,4
"YGR009C","SEC9","SEC9",-1.5864628225553,1.39545509763724,NA,NA,26.2370101996922,NA,25.095059590142,25.0832708262984,26.2370101996922,24.3318756518988,1,NA,27.3141493684338,26.6909907550205,27.5752804823809,25.5126469524174,27.3141493684338,26.6909907550205,27.5752804823809,3
"YHR207C","SET5","SET5",-2.37245182808427,1.39001335863967,NA,NA,27.9020771501033,NA,25.2671844858887,24.8086758158527,27.9020771501033,25.3182865776931,1,28.5766865652999,27.9716938712898,28.1073426464632,28.1303082588219,28.5766865652999,27.9716938712898,28.1073426464632,28.1303082588219,4
"YKL082C","RRP14","RRP14",-3.80069865142285,1.38737572530588,NA,NA,29.4015562663357,NA,24.9852718437909,24.7268868365542,29.4015562663357,25.2386480964905,1,29.9453099613829,29.7526569089827,30.1656674671615,29.6915233113355,29.9453099613829,29.7526569089827,30.1656674671615,29.6915233113355,4
"YIL149C","MLP2","MLP2",-3.11007017263893,1.38656025730142,27.4612333715764,NA,28.8822702594132,NA,27.4612333715764,25.1685913046189,28.8822702594132,25.1553411287601,2,29.3981752983487,29.9632008573523,29.9826415288032,29.7636990704201,29.3981752983487,29.9632008573523,29.9826415288032,29.7636990704201,4
"YHR005C-A","TIM10","TIM10",-1.72476290770891,1.38183430229664,NA,NA,26.5942013442781,NA,24.9707147625513,24.6671552816683,26.5942013442781,24.2375570751017,1,27.1386805305319,26.765344177,26.7175113887164,26.7471439981867,27.1386805305319,26.765344177,26.7175113887164,26.7471439981867,4
"YMR086W","SEG1","SEG1",-1.91132391510822,1.37563045081798,NA,NA,26.9134212226139,NA,24.6075274894159,25.4284271786009,26.9134212226139,24.3779117450575,1,27.26678025103,26.9293125953838,27.4333261550628,27.3431642946445,27.26678025103,26.9293125953838,27.4333261550628,27.3431642946445,4
"YBL028C","YBL028C","YBL028C",-3.449614322662,1.36919968585073,NA,NA,29.487327217857,NA,25.2587841356858,25.538004170787,29.487327217857,25.3429850862245,1,29.5417813916069,30.1289081443423,29.7436816823075,30.0111866829455,29.5417813916069,30.1289081443423,29.7436816823075,30.0111866829455,4
"YBR172C","SMY2","SMY2",-2.13615590860984,1.36750538044312,NA,NA,27.2614994182942,NA,25.3505534083487,25.1750140029714,27.2614994182942,24.2115663369556,1,27.7382148510563,27.4767647417398,27.8223800241419,27.5058971840714,27.7382148510563,27.4767647417398,27.8223800241419,27.5058971840714,4
"YER092W","IES5","IES5",-3.5523228855746,1.36611127294842,NA,NA,29.4557576477735,NA,25.3617856124703,24.8905021121877,29.4557576477735,25.4252644811793,1,29.4874805635069,30.0454409366316,30.1204046423547,29.6892752534161,29.4874805635069,30.0454409366316,30.1204046423547,29.6892752534161,4
"YGR262C","BUD32","BUD32",-2.5393142588115,1.36286279156835,NA,NA,27.8295350009736,NA,25.2505628525373,25.4736515541069,27.8295350009736,23.9535606719885,1,27.1333984355265,28.8028577971359,28.2478048393395,28.4805060428504,27.1333984355265,28.8028577971359,28.2478048393395,28.4805060428504,4
"YER087C-B","SBH1","SBH1",-3.59242860160906,1.33401245786273,NA,NA,29.5443449375535,NA,25.4364851194121,25.2463758866848,29.5443449375535,24.7565868296355,1,29.4601008198843,29.874259002356,30.2395662274446,29.7795811300373,29.4601008198843,29.874259002356,30.2395662274446,29.7795811300373,4
