"Protein.IDs","my_label","Gene.names","difference_YKAF003_YKAF000","log10.pvalue_YKAF003_YKAF000","log2.LFQ.intensity.YKAF003_01","log2.LFQ.intensity.YKAF003_02","log2.LFQ.intensity.YKAF003_03","log2.LFQ.intensity.YKAF003_04","imputed.log2.LFQ.intensity.YKAF003_01","imputed.log2.LFQ.intensity.YKAF003_02","imputed.log2.LFQ.intensity.YKAF003_03","imputed.log2.LFQ.intensity.YKAF003_04","value_count_YKAF003","log2.LFQ.intensity.YKAF000_01","log2.LFQ.intensity.YKAF000_02","log2.LFQ.intensity.YKAF000_03","log2.LFQ.intensity.YKAF000_04","imputed.log2.LFQ.intensity.YKAF000_01","imputed.log2.LFQ.intensity.YKAF000_02","imputed.log2.LFQ.intensity.YKAF000_03","imputed.log2.LFQ.intensity.YKAF000_04","value_count_YKAF000"
"YKL053C-A","MDM35","MDM35",1.41769855403344,2.68378356671668,27.0038887853569,26.8307441998047,26.7287112800898,26.0650087965787,27.0038887853569,26.8307441998047,26.7287112800898,26.0650087965787,4,NA,NA,NA,NA,25.138489098212,25.3640845700699,25.5090705457763,24.9459146316381,0
"YNR036C","MRPS12","MRPS12",2.75904702154742,2.62112579871733,28.0323885713032,28.8307441998047,27.2933369287433,27.2930737672722,28.0323885713032,28.8307441998047,27.2933369287433,27.2930737672722,4,NA,NA,NA,NA,24.914758772471,25.1100072417639,25.5087024638997,24.8798869027992,0
"YPL097W","MSY1","MSY1",1.11652286579931,2.12511598577463,27.7593240936426,27.8669693823048,27.6794258694201,27.3945206554325,27.7593240936426,27.8669693823048,27.6794258694201,27.3945206554325,4,26.1144396037769,26.4236300398886,26.5681786903473,27.1279002035899,26.1144396037769,26.4236300398886,26.5681786903473,27.1279002035899,4
"YKL138C","MRPL31","MRPL31",1.10043849541489,1.98028532807885,28.4052743189436,28.7420759400487,29.4180013898696,28.698528068895,28.4052743189436,28.7420759400487,29.4180013898696,28.698528068895,4,27.5352690869559,27.6823760299406,27.8294745144197,27.8150061047812,27.5352690869559,27.6823760299406,27.8294745144197,27.8150061047812,4
"YKL087C","CYT2","CYT2",1.40689317984686,1.90726699431866,27.0251709981199,26.7742960386167,26.9143340319078,26.8492390036859,27.0251709981199,26.7742960386167,26.9143340319078,26.8492390036859,4,NA,NA,26.174799688103,NA,24.8539566068627,25.5376819427823,26.174799688103,25.369029115195,1
"YBR185C","MBA1","MBA1",1.38375094546078,1.89034635445916,27.2697255294416,26.993668689011,26.6650584952058,25.8531953172153,27.2697255294416,26.993668689011,26.6650584952058,25.8531953172153,4,NA,NA,NA,NA,24.6287639359772,25.6176795030328,25.4166916580719,25.5835091519486,0
"YHR038W","RRF1","RRF1",1.12773464881873,1.86613292053632,28.5608158901848,27.8400212385898,28.6525651931268,28.5627820103207,28.5608158901848,27.8400212385898,28.6525651931268,28.5627820103207,4,26.5165611258789,27.5629639230198,27.5512750193701,27.4744456686783,26.5165611258789,27.5629639230198,27.5512750193701,27.4744456686783,4
"YDR268W","MSW1","MSW1",1.69764952598072,1.77336089756967,26.6733051931508,26.7203847638198,26.8944645746614,27.2819774132684,26.6733051931508,26.7203847638198,26.8944645746614,27.2819774132684,4,NA,26.2282278664547,NA,NA,24.3927929693684,26.2282278664547,25.2802033460391,24.8783096591153,1
"YDR493W","MZM1","MZM1",1.52996135377501,1.68624733232457,28.2715521488989,27.4902188709615,29.0618302259031,28.9870137056177,28.2715521488989,27.4902188709615,29.0618302259031,28.9870137056177,4,26.0848267122336,26.7742960386167,27.5309607575069,27.300686027924,26.0848267122336,26.7742960386167,27.5309607575069,27.300686027924,4
"YOL071W","SDH5","SDH5",2.01968806104271,1.65264591145838,28.0667134909963,28.5490727673154,28.0329139901454,27.6563552467719,28.0667134909963,28.5490727673154,28.0329139901454,27.6563552467719,4,NA,26.6042767649464,26.6258916294496,26.4563531616541,24.5397816950081,26.6042767649464,26.6258916294496,26.4563531616541,3
"YPL059W","GRX5","GRX5",1.1632207703147,1.62731142233577,28.6580251709412,29.7373446801109,29.9811448864801,29.1784516491804,28.6580251709412,29.7373446801109,29.9811448864801,29.1784516491804,4,28.109187429646,28.5184833979893,28.2013498075986,28.07306267022,28.109187429646,28.5184833979893,28.2013498075986,28.07306267022,4
"YIL070C","MAM33","MAM33",1.86860958022195,1.62715173948399,28.559102453797,28.0906325781347,28.3268884802645,28.4783473003691,28.559102453797,28.0906325781347,28.3268884802645,28.4783473003691,4,NA,26.7494476011543,27.1976054633195,26.8809867747194,25.1524926524842,26.7494476011543,27.1976054633195,26.8809867747194,3
"YLL013C","PUF3","PUF3",-4.56457384750511,4.30740168063073,NA,NA,NA,NA,24.656181969547,24.9910112846889,25.3336462552566,24.7621260175151,0,29.4904292948748,29.4434200344365,29.57654241472,29.4908691729968,29.4904292948748,29.4434200344365,29.57654241472,29.4908691729968,4
"YDR200C","VPS64","VPS64",-1.66918052978651,2.96764621691411,NA,NA,NA,NA,24.7537044002145,25.2154196569935,24.911816873459,24.4976999359082,0,NA,26.6784187524222,26.7212978206999,26.7824429850445,25.8732034275545,26.6784187524222,26.7212978206999,26.7824429850445,3
"YIR007W","YIR007W","YIR007W",-1.58860434745262,1.64955772786729,NA,NA,26.6277015245513,NA,25.29328910452,25.0483372651346,26.6277015245513,24.9137897557822,1,27.2603332416082,27.190935223983,27.0793840296293,26.706882544578,27.2603332416082,27.190935223983,27.0793840296293,26.706882544578,4
"YOR052C","TMC1","TMC1",-1.33029328708193,1.56940652096156,26.0759413036162,NA,NA,NA,26.0759413036162,25.1759344334066,24.6449599970511,24.4334356999642,1,26.4459117943073,NA,26.9247900366931,26.4039263624057,26.4459117943073,25.8768163889596,26.9247900366931,26.4039263624057,3
"YPL022W","RAD1","RAD1",-1.97107217111309,1.53432498343578,NA,NA,NA,NA,25.2234673911463,24.981776893819,25.4065130655162,24.9404629364228,0,27.2811815411487,27.9207075766924,NA,27.6304121170189,27.2811815411487,27.9207075766924,25.6042077364967,27.6304121170189,3
"YNL268W","LYP1","LYP1",-2.14545690577666,1.43785366904898,NA,NA,26.9237705042124,NA,24.5226793767398,25.1231867116199,26.9237705042124,24.176518894427,1,27.62784065325,27.2161382239385,27.0578600470909,27.4261441858263,27.62784065325,27.2161382239385,27.0578600470909,27.4261441858263,4
